source,outliers,preprocessing,weight,n,oob,accuracy,r2,rpd,seed,model_id
v2,no_treatment,center & scale & Nothing,balanced,1024,,0.775,0.273100548499139,1.18368152605555,61718,3f57acf1-5460-43d9-b961-ee18e14c91ff
v2,no_treatment,center & scale & Nothing,balanced,1024,,0.775,0.273100548499139,1.18368152605555,61718,8b6d84a5-a6a5-4c7e-af86-ad67f31891b5
0.96,no_treatment,center & scale & Nothing,balanced,1,,0.775,0.273100548499139,1.18368152605555,61718,758d7003-d9ec-48ac-b1ed-3e662a20f4f3
0.97,no_treatment,center & scale & Nothing,balanced,1,,0.775,0.273100548499139,1.18368152605555,61718,050a7ef9-b581-4504-9e06-55d5339bbf0b
0.98,no_treatment,center & scale & Nothing,balanced,1,,0.775,0.273100548499139,1.18368152605555,61718,0d16e034-3a42-4551-94e1-eddf4a7ad285
0.99,no_treatment,center & scale & Nothing,balanced,1,,0.775,0.273100548499139,1.18368152605555,61718,d51f3da8-b747-45c1-aad7-14850350459f
0.96,no_treatment,center & scale & Nothing,balanced,2,,0.775,0.273100548499139,1.18368152605555,61718,b5d38ea3-225d-4948-a920-ab1516239311
0.97,no_treatment,center & scale & Nothing,balanced,2,,0.775,0.273100548499139,1.18368152605555,61718,f9f44b7b-0218-41c5-b6fb-f476ac0dfa4a
0.98,no_treatment,center & scale & Nothing,balanced,2,,0.775,0.273100548499139,1.18368152605555,61718,3cbe26f8-ecce-4ee5-825f-7e4c32d85eee
0.99,no_treatment,center & scale & Nothing,balanced,2,,0.775,0.273100548499139,1.18368152605555,61718,dfebf2fd-d8b3-44e6-8f63-b9b9f7b52b75
0.96,no_treatment,center & scale & Nothing,balanced,4,,0.775,0.273100548499139,1.18368152605555,61718,f11de880-4aca-4ad2-b370-6ae9237baafc
0.97,no_treatment,center & scale & Nothing,balanced,4,,0.775,0.273100548499139,1.18368152605555,61718,acc4b808-65dc-4303-ac06-21380e373324
0.98,no_treatment,center & scale & Nothing,balanced,4,,0.775,0.273100548499139,1.18368152605555,61718,3965d51f-d28e-4868-9642-5aef0d7c0a21
0.99,no_treatment,center & scale & Nothing,balanced,4,,0.775,0.273100548499139,1.18368152605555,61718,d45c5973-891b-471e-963b-69925a394d60
0.96,no_treatment,center & scale & Nothing,balanced,8,,0.775,0.273100548499139,1.18368152605555,61718,2c976509-3f23-4199-95fa-3c5d093df119
0.97,no_treatment,center & scale & Nothing,balanced,8,,0.775,0.273100548499139,1.18368152605555,61718,06dc5bef-09d8-46af-9314-1ab5b98304c9
0.98,no_treatment,center & scale & Nothing,balanced,8,,0.775,0.273100548499139,1.18368152605555,61718,2dd8edb5-5af1-4617-a807-10f2d6c17008
0.99,no_treatment,center & scale & Nothing,balanced,8,,0.775,0.273100548499139,1.18368152605555,61718,d2cf5a1a-c58c-4d6f-a48b-991076d0912f
0.96,no_treatment,center & scale & Nothing,balanced,16,,0.775,0.273100548499139,1.18368152605555,61718,70876ef6-761b-4186-94b8-90a1c227de2c
0.97,no_treatment,center & scale & Nothing,balanced,16,,0.775,0.273100548499139,1.18368152605555,61718,ecfd0ab1-0087-4d9a-aa31-738e13344a5c
0.98,no_treatment,center & scale & Nothing,balanced,16,,0.775,0.273100548499139,1.18368152605555,61718,1dda19e4-adcb-4822-9fa8-a3efc9801ae9
0.99,no_treatment,center & scale & Nothing,balanced,16,,0.775,0.273100548499139,1.18368152605555,61718,9878889f-8fee-4488-a02a-0b6ca5c139c6
0.96,no_treatment,center & scale & Nothing,balanced,32,,0.775,0.273100548499139,1.18368152605555,61718,033e65d9-6a1e-4637-a082-5d144a7cb632
0.97,no_treatment,center & scale & Nothing,balanced,32,,0.775,0.273100548499139,1.18368152605555,61718,a39ce94a-4a3f-4bba-8167-ee7ed43abd63
0.98,no_treatment,center & scale & Nothing,balanced,32,,0.775,0.273100548499139,1.18368152605555,61718,e18e0db3-ede9-4c38-974e-2ee05744050c
0.99,no_treatment,center & scale & Nothing,balanced,32,,0.775,0.273100548499139,1.18368152605555,61718,37b81e98-73de-46fc-91ea-dc80e7949633
0.96,no_treatment,center & scale & Nothing,balanced,64,,0.775,0.273100548499139,1.18368152605555,61718,3b005e49-cf08-40ab-ad83-3028fda374b9
0.97,no_treatment,center & scale & Nothing,balanced,64,,0.775,0.273100548499139,1.18368152605555,61718,722bde4f-236c-4383-930d-d43304fefadd
0.98,no_treatment,center & scale & Nothing,balanced,64,,0.775,0.273100548499139,1.18368152605555,61718,5287d9e3-a631-4bc4-85ad-0dc8784c8f4a
0.99,no_treatment,center & scale & Nothing,balanced,64,,0.775,0.273100548499139,1.18368152605555,61718,37d70db3-b300-450b-b4d9-9f053753731b
0.96,no_treatment,center & scale & Nothing,balanced,128,,0.775,0.273100548499139,1.18368152605555,61718,ba81c430-8ae5-445b-84d8-68f121c03349
0.97,no_treatment,center & scale & Nothing,balanced,128,,0.775,0.273100548499139,1.18368152605555,61718,21a5ffe7-48cf-4091-a5b3-9fd6e9f1dc09
0.98,no_treatment,center & scale & Nothing,balanced,128,,0.775,0.273100548499139,1.18368152605555,61718,09998f8a-d0d5-47a4-8f1b-169aee4c322e
0.99,no_treatment,center & scale & Nothing,balanced,128,,0.775,0.273100548499139,1.18368152605555,61718,d8e56d8c-4368-4d2a-a539-3756dbc4b16c
0.96,no_treatment,center & scale & Nothing,balanced,256,,0.775,0.273100548499139,1.18368152605555,61718,28a3772a-590e-482e-a8dd-05e5ce7363b3
0.97,no_treatment,center & scale & Nothing,balanced,256,,0.775,0.273100548499139,1.18368152605555,61718,119bf9d1-4bf6-4c73-8f5a-7aab98cda440
0.98,no_treatment,center & scale & Nothing,balanced,256,,0.775,0.273100548499139,1.18368152605555,61718,20015d92-f3d9-42aa-bdf7-8560de1b4138
0.99,no_treatment,center & scale & Nothing,balanced,256,,0.775,0.273100548499139,1.18368152605555,61718,93c07772-2567-463a-9764-0959ff9fa6e2
0.96,no_treatment,center & scale & Nothing,balanced,512,,0.775,0.273100548499139,1.18368152605555,61718,1d21c43e-962e-45c6-94b2-7060466a10e7
0.97,no_treatment,center & scale & Nothing,balanced,512,,0.775,0.273100548499139,1.18368152605555,61718,dd521897-9f1d-4aa9-93d6-5c2d1c28d284
0.98,no_treatment,center & scale & Nothing,balanced,512,,0.775,0.273100548499139,1.18368152605555,61718,d600173c-5791-4bfc-a19f-d1d110e67bdd
0.99,no_treatment,center & scale & Nothing,balanced,512,,0.775,0.273100548499139,1.18368152605555,61718,11c38690-5136-4fcd-bee5-78e9066ac542
0.96,no_treatment,center & scale & Nothing,balanced,1024,,0.775,0.273100548499139,1.18368152605555,61718,8a56b3fd-044a-4175-8337-4747128e9b4d
0.97,no_treatment,center & scale & Nothing,balanced,1024,,0.775,0.273100548499139,1.18368152605555,61718,bc671eb8-e083-498f-a481-e3d783bd44fd
0.98,no_treatment,center & scale & Nothing,balanced,1024,,0.775,0.273100548499139,1.18368152605555,61718,0aaaa213-a839-4151-8859-fa691c9db6c4
0.99,no_treatment,center & scale & Nothing,balanced,1024,,0.775,0.273100548499139,1.18368152605555,61718,82c98666-6b14-47c5-9f12-de18e6e899f1
0.96,no_treatment,center & scale & Nothing,balanced,1,,0.85,0.104465408612544,1.38914176436246,61718,260d74d7-3594-41d1-859b-a958ba707124
0.97,no_treatment,center & scale & Nothing,balanced,1,,0.841666666666667,0.185799645561252,1.22579709546781,61718,f3a1cc3e-ef38-4e95-aad7-00dddae5384b
0.98,no_treatment,center & scale & Nothing,balanced,1,,0.825,0.196204091587622,1.27353947935247,61718,54d7b9aa-892f-47b9-add1-a57ef2c222dd
0.99,no_treatment,center & scale & Nothing,balanced,1,,0.841666666666667,0.12341410679803,1.18892610445361,61718,a8f40dfc-04ce-444c-a696-6adbe5982bee
0.96,no_treatment,center & scale & Nothing,balanced,2,,0.85,0.104465408612544,1.38914176436246,61718,3ba0fe88-4b0a-4847-8937-077c9ad0befb
0.97,no_treatment,center & scale & Nothing,balanced,2,,0.841666666666667,0.185799645561252,1.22579709546781,61718,7fa0888b-d000-4ab0-8a12-018e278125f0
0.98,no_treatment,center & scale & Nothing,balanced,2,,0.825,0.196204091587622,1.27353947935247,61718,cd258477-cc44-4565-898a-40b215706ca4
0.99,no_treatment,center & scale & Nothing,balanced,2,,0.841666666666667,0.12341410679803,1.18892610445361,61718,5cb81980-4bb4-4b83-9573-124932d49abe
0.96,no_treatment,center & scale & Nothing,balanced,4,,0.85,0.104465408612544,1.38914176436246,61718,e577b858-0098-4d8a-98c1-9ddae74c6bbb
0.97,no_treatment,center & scale & Nothing,balanced,4,,0.841666666666667,0.185799645561252,1.22579709546781,61718,8cf3a809-d8ae-4fa1-befa-9c7ca815ee7f
0.98,no_treatment,center & scale & Nothing,balanced,4,,0.825,0.196204091587622,1.27353947935247,61718,e5f939c0-e15c-4b12-a7bf-46bde17ccca6
0.99,no_treatment,center & scale & Nothing,balanced,4,,0.841666666666667,0.12341410679803,1.18892610445361,61718,cabb8d28-c518-4292-ac06-5c9beef277a5
0.96,no_treatment,center & scale & Nothing,balanced,8,,0.85,0.104465408612544,1.38914176436246,61718,55d8c216-e847-4f23-8cea-abc18c1a29da
0.97,no_treatment,center & scale & Nothing,balanced,8,,0.841666666666667,0.185799645561252,1.22579709546781,61718,a5d235e5-1c3f-41c4-99af-523b4480d1e7
0.98,no_treatment,center & scale & Nothing,balanced,8,,0.825,0.196204091587622,1.27353947935247,61718,df491103-27c7-4f09-8581-160e67be69c3
