source,outliers,preprocessing,weight,n,oob,accuracy,r2,rpd,seed,model_id
0.96,Random Forest,Nothing,1,512,,0.858333333333333,0.200788686371919,1.3469631667026,61718,494c2fda-b89c-4e68-84ef-f2f1549242ba
0.97,Random Forest,Nothing,0.25,2,,0.716666666666667,0.21940230480705,1.14962636395585,61718,bcc57b89-2b7a-4740-b66e-590fcb49b558
0.97,Random Forest,Nothing,0.5,2,,0.716666666666667,0.21940230480705,1.14962636395585,61718,a9e3cd48-8f18-4422-ac38-75dedffa5596
0.97,Random Forest,Nothing,0.75,2,,0.716666666666667,0.21940230480705,1.14962636395585,61718,ca6311f0-335b-4695-9447-12bb9b65c822
0.97,Random Forest,Nothing,1,2,,0.716666666666667,0.21940230480705,1.14962636395585,61718,d43b1a41-0954-4396-ae44-b8b4716e0f45
0.97,Random Forest,Nothing,0.25,8,,0.8,0.233932193847166,1.18174638502431,61718,04a41971-0fa4-498b-b7ec-69c0da47d462
0.97,Random Forest,Nothing,0.5,8,,0.8,0.233932193847166,1.18174638502431,61718,b73b113a-85cf-455f-b0c3-4b4767cc51fc
0.97,Random Forest,Nothing,0.75,8,,0.8,0.233932193847166,1.18174638502431,61718,541286c1-72ed-4f96-a1a2-227e9d5a2b97
0.97,Random Forest,Nothing,1,8,,0.8,0.233932193847166,1.18174638502431,61718,d7ccd6c0-016c-4793-884f-9967eeddd462
0.97,Random Forest,Nothing,0.25,32,,0.808333333333333,0.259706116851043,1.21019312437853,61718,2f5b263c-24b0-4922-abdc-a9708549764b
0.97,Random Forest,Nothing,0.5,32,,0.808333333333333,0.259706116851043,1.21019312437853,61718,81e16ac2-0cd6-4588-a579-c32bcb120d8d
0.97,Random Forest,Nothing,0.75,32,,0.808333333333333,0.259706116851043,1.21019312437853,61718,c9f0432e-c02f-4bb3-a8bb-d7838ec27a19
0.97,Random Forest,Nothing,1,32,,0.808333333333333,0.259706116851043,1.21019312437853,61718,12a342f0-5f3b-4b62-8fdb-1c323effe5c1
0.97,Random Forest,Nothing,0.25,128,,0.841666666666667,0.226827961153074,1.30817675823455,61718,be095df4-5fb9-4ebe-b208-18de9ec8e585
0.97,Random Forest,Nothing,0.5,128,,0.841666666666667,0.226827961153074,1.30817675823455,61718,e7146667-cbc8-48d6-afff-d0349dd16410
0.97,Random Forest,Nothing,0.75,128,,0.841666666666667,0.226827961153074,1.30817675823455,61718,e8fb5376-f7bb-417f-9644-99c6a008f4c1
0.97,Random Forest,Nothing,1,128,,0.841666666666667,0.226827961153074,1.30817675823455,61718,e427e5c2-af66-472f-98fd-e42f665738a4
0.97,Random Forest,Nothing,0.25,512,,0.858333333333333,0.200788686371919,1.3469631667026,61718,73e80592-a560-4806-a96f-41481a4f6ad8
0.97,Random Forest,Nothing,0.5,512,,0.858333333333333,0.200788686371919,1.3469631667026,61718,ea8f1c92-a1b9-4ffb-a2f6-42770bf11a6d
0.97,Random Forest,Nothing,0.75,512,,0.858333333333333,0.200788686371919,1.3469631667026,61718,ef351c0f-7563-4e61-8194-8bfb010dbaba
0.97,Random Forest,Nothing,1,512,,0.858333333333333,0.200788686371919,1.3469631667026,61718,15a45ff8-977b-42c1-b08f-3db9fa0fe2f9
0.98,Random Forest,Nothing,0.25,2,,0.716666666666667,0.21940230480705,1.14962636395585,61718,87c70bd8-671b-4849-9968-80528984018f
0.98,Random Forest,Nothing,0.5,2,,0.716666666666667,0.21940230480705,1.14962636395585,61718,9cbad107-4de1-4f49-97fe-80fba929b026
0.98,Random Forest,Nothing,0.75,2,,0.716666666666667,0.21940230480705,1.14962636395585,61718,51f83d80-8ad1-450f-850b-ba5b0e9c1ea2
0.98,Random Forest,Nothing,1,2,,0.716666666666667,0.21940230480705,1.14962636395585,61718,9fba7551-d0c6-497f-bb20-3278d1b52fb6
0.98,Random Forest,Nothing,0.25,8,,0.8,0.233932193847166,1.18174638502431,61718,aedc23e3-4044-43de-a894-46b0a441e96a
0.98,Random Forest,Nothing,0.5,8,,0.8,0.233932193847166,1.18174638502431,61718,536b3e4a-09b0-466c-9af9-9cde1fe32088
0.98,Random Forest,Nothing,0.75,8,,0.8,0.233932193847166,1.18174638502431,61718,bfd24542-6d8a-41d1-92a4-eede29df3759
0.98,Random Forest,Nothing,1,8,,0.8,0.233932193847166,1.18174638502431,61718,c220d1d6-e11c-44d9-aa24-9680d45b3542
0.98,Random Forest,Nothing,0.25,32,,0.808333333333333,0.259706116851043,1.21019312437853,61718,bf0505fd-9841-4374-b7ab-f27f1eb56ce1
0.98,Random Forest,Nothing,0.5,32,,0.808333333333333,0.259706116851043,1.21019312437853,61718,1abcabf1-60fd-40ef-a54b-d2412a4d6a7e
0.98,Random Forest,Nothing,0.75,32,,0.808333333333333,0.259706116851043,1.21019312437853,61718,826ee733-05d6-4e3e-9e23-60cd0fb77906
0.98,Random Forest,Nothing,1,32,,0.808333333333333,0.259706116851043,1.21019312437853,61718,08f362b9-200d-4977-8046-0b2c998e8015
0.98,Random Forest,Nothing,0.25,128,,0.841666666666667,0.226827961153074,1.30817675823455,61718,1d097a98-5d38-49ce-9174-98122d74423a
0.98,Random Forest,Nothing,0.5,128,,0.841666666666667,0.226827961153074,1.30817675823455,61718,bdb368f1-f0d2-4988-be95-c0e3fb89df22
0.98,Random Forest,Nothing,0.75,128,,0.841666666666667,0.226827961153074,1.30817675823455,61718,c43f4d14-737d-4709-8abe-6911e234a910
0.98,Random Forest,Nothing,1,128,,0.841666666666667,0.226827961153074,1.30817675823455,61718,5ce5a9f3-d374-4213-a830-fa3283c132af
0.98,Random Forest,Nothing,0.25,512,,0.858333333333333,0.200788686371919,1.3469631667026,61718,01de4163-0cf7-487f-a883-81114c658bce
0.98,Random Forest,Nothing,0.5,512,,0.858333333333333,0.200788686371919,1.3469631667026,61718,260c5817-8917-4150-9d16-3c9d8ab40f4b
0.98,Random Forest,Nothing,0.75,512,,0.858333333333333,0.200788686371919,1.3469631667026,61718,6c94f450-0f10-45e8-9251-757192f7ca26
0.98,Random Forest,Nothing,1,512,,0.858333333333333,0.200788686371919,1.3469631667026,61718,60fba0a9-fcde-4f46-bd1d-d49e50deaafe
0.99,Random Forest,Nothing,0.25,2,,0.716666666666667,0.21940230480705,1.14962636395585,61718,ff215245-df12-45fd-b7a9-56834e64dd7e
0.99,Random Forest,Nothing,0.5,2,,0.716666666666667,0.21940230480705,1.14962636395585,61718,569f77ad-64e9-492f-a528-b4e3f8871780
0.99,Random Forest,Nothing,0.75,2,,0.716666666666667,0.21940230480705,1.14962636395585,61718,be9fa397-61e0-4353-8664-15d821a39ceb
0.99,Random Forest,Nothing,1,2,,0.716666666666667,0.21940230480705,1.14962636395585,61718,c2766d92-2386-4164-a806-2c63ce97c9ba
0.99,Random Forest,Nothing,0.25,8,,0.8,0.233932193847166,1.18174638502431,61718,90c8c575-dc1b-47ca-9ffb-abff0b500592
0.99,Random Forest,Nothing,0.5,8,,0.8,0.233932193847166,1.18174638502431,61718,48a3ccd5-19ea-4cec-b71e-7084a8b1dcaf
0.99,Random Forest,Nothing,0.75,8,,0.8,0.233932193847166,1.18174638502431,61718,644b21b2-2fab-4c4f-81fa-a78118efe994
0.99,Random Forest,Nothing,1,8,,0.8,0.233932193847166,1.18174638502431,61718,0ce569f0-edf5-456d-9534-211d3288d5c6
0.99,Random Forest,Nothing,0.25,32,,0.808333333333333,0.259706116851043,1.21019312437853,61718,63c5d69e-f954-452a-a5d5-f32b7172067a
0.99,Random Forest,Nothing,0.5,32,,0.808333333333333,0.259706116851043,1.21019312437853,61718,60db5466-9bd8-4269-91a3-67ebff359550
0.99,Random Forest,Nothing,0.75,32,,0.808333333333333,0.259706116851043,1.21019312437853,61718,718090c9-0c56-4b0d-b0b7-c9d1dc312720
0.99,Random Forest,Nothing,1,32,,0.808333333333333,0.259706116851043,1.21019312437853,61718,92cddb75-17be-4d09-b7ed-48b72a368b8b
0.99,Random Forest,Nothing,0.25,128,,0.841666666666667,0.226827961153074,1.30817675823455,61718,1f298902-98a3-4ad1-aa8c-c31c9a879117
0.99,Random Forest,Nothing,0.5,128,,0.841666666666667,0.226827961153074,1.30817675823455,61718,ca21ed01-eb7b-4a70-b228-0a4ee6ff098b
0.99,Random Forest,Nothing,0.75,128,,0.841666666666667,0.226827961153074,1.30817675823455,61718,1c78425d-6d92-4145-8e29-38289857894d
0.99,Random Forest,Nothing,1,128,,0.841666666666667,0.226827961153074,1.30817675823455,61718,443b2ac4-8ffa-45ee-ae66-6c88cb808882
0.99,Random Forest,Nothing,0.25,512,,0.858333333333333,0.200788686371919,1.3469631667026,61718,344e401f-d41a-44f1-ae3a-881a448efd12
0.99,Random Forest,Nothing,0.5,512,,0.858333333333333,0.200788686371919,1.3469631667026,61718,81482cf2-2894-4064-bda5-327a8e2c5e77
0.99,Random Forest,Nothing,0.75,512,,0.858333333333333,0.200788686371919,1.3469631667026,61718,fb27794a-f73d-455e-89af-339075c119ac
0.99,Random Forest,Nothing,1,512,,0.858333333333333,0.200788686371919,1.3469631667026,61718,598c369e-564a-41e2-a92d-1a13f58b4157
0.96,Random Forest,Nothing,0.25,2,,0.708333333333333,0.0787833112625074,1.33980868286224,61718,764fb983-d914-445b-a062-3996fb00d1f0
0.96,Random Forest,Nothing,0.5,2,,0.708333333333333,0.0787833112625074,1.33980868286224,61718,6b2e79fc-a200-4b46-bda2-0683f5ec6b0c
0.96,Random Forest,Nothing,0.75,2,,0.708333333333333,0.0787833112625074,1.33980868286224,61718,e2eba693-35e7-4ece-ad3e-02a65d8ce0e1
0.96,Random Forest,Nothing,1,2,,0.708333333333333,0.0787833112625074,1.33980868286224,61718,63b1bd2c-d4d8-4275-8f27-d9daa1cd2726
0.96,Random Forest,Nothing,0.25,8,,0.791666666666667,0.0967195820242619,1.47627373701237,61718,93792d70-ec42-4a2b-a505-1e9e7898325f
0.96,Random Forest,Nothing,0.5,8,,0.791666666666667,0.0967195820242619,1.47627373701237,61718,cd486c09-f6a5-456e-8586-02f853cec6d5
0.96,Random Forest,Nothing,0.75,8,,0.791666666666667,0.0967195820242619,1.47627373701237,61718,34af1592-6f42-4b11-833c-f4705e9b0ae4
0.96,Random Forest,Nothing,1,8,,0.791666666666667,0.0967195820242619,1.47627373701237,61718,bf44b245-559a-4b83-a74b-6f4633279132
0.96,Random Forest,Nothing,0.25,32,,0.816666666666667,0.0915074351115616,1.58867925271881,61718,207b35f6-a0e2-40c3-9691-5f956607ddbb
0.96,Random Forest,Nothing,0.5,32,,0.816666666666667,0.0915074351115616,1.58867925271881,61718,a2feb9d0-5984-4e64-a994-868037147801
0.96,Random Forest,Nothing,0.75,32,,0.816666666666667,0.0915074351115616,1.58867925271881,61718,ea0f39c2-9bab-4def-b2df-7312432f390c
0.96,Random Forest,Nothing,1,32,,0.816666666666667,0.0915074351115616,1.58867925271881,61718,46fc3939-0b9f-4240-b761-a9677e4abb5e
0.96,Random Forest,Nothing,0.25,128,,0.85,0.0992450180852501,1.60689146223245,61718,7ebdcddb-23de-4e9d-90c3-df733257abba
0.96,Random Forest,Nothing,0.5,128,,0.85,0.0992450180852501,1.60689146223245,61718,8aa28956-9fad-4543-8906-136f26c71226
0.96,Random Forest,Nothing,0.75,128,,0.85,0.0992450180852501,1.60689146223245,61718,fc9863d8-5a6d-4b20-a38e-1713f146de6f
0.96,Random Forest,Nothing,1,128,,0.85,0.0992450180852501,1.60689146223245,61718,131c7dc0-4309-41b1-b26d-64410442b404
0.96,Random Forest,Nothing,0.25,512,,0.85,0.0973121878822911,1.63024196293013,61718,e32ee48b-1020-48d6-856b-a8566c0ddc87
0.96,Random Forest,Nothing,0.5,512,,0.85,0.0973121878822911,1.63024196293013,61718,0cf6a65c-b8fd-47d0-a450-d41ae70c3107
0.96,Random Forest,Nothing,0.75,512,,0.85,0.0973121878822911,1.63024196293013,61718,842bb592-f13e-4dca-8173-c810e0fe2ce3
0.96,Random Forest,Nothing,1,512,,0.85,0.0973121878822911,1.63024196293013,61718,bab01854-d060-4971-9ea2-dd93a46c3164
0.97,Random Forest,Nothing,0.25,2,,0.725,0.108195137650255,1.27066667829829,61718,4ca49481-f754-45f7-984f-7e80012d51bf
0.97,Random Forest,Nothing,0.5,2,,0.725,0.108195137650255,1.27066667829829,61718,8c4780c9-0323-4ad7-90b0-78cd89981c79
0.97,Random Forest,Nothing,0.75,2,,0.725,0.108195137650255,1.27066667829829,61718,7156ee40-e5b2-46d1-8ccd-c833842defb9
0.97,Random Forest,Nothing,1,2,,0.725,0.108195137650255,1.27066667829829,61718,429c0551-73c2-42fe-9ae5-f00f16201b4b
0.97,Random Forest,Nothing,0.25,8,,0.841666666666667,0.202627160546343,1.34300605943825,61718,3e62a958-f48f-4c4a-939b-794a73b74bb7
0.97,Random Forest,Nothing,0.5,8,,0.841666666666667,0.202627160546343,1.34300605943825,61718,32c94cd8-d533-46d6-b0b1-7957b4b7dbec
0.97,Random Forest,Nothing,0.75,8,,0.841666666666667,0.202627160546343,1.34300605943825,61718,4178972f-5081-4f21-b527-71ebd83c0e20
0.97,Random Forest,Nothing,1,8,,0.841666666666667,0.202627160546343,1.34300605943825,61718,1f9a621e-e901-4c46-a87f-f1218ebf9eef
0.97,Random Forest,Nothing,0.25,32,,0.858333333333333,0.106544936373102,1.56427643948262,61718,1a942d78-97d7-45f2-9230-228ed1550a04
0.97,Random Forest,Nothing,0.5,32,,0.858333333333333,0.106544936373102,1.56427643948262,61718,2b87fddb-3d4c-436b-ac24-8a21d6cc17c5
0.97,Random Forest,Nothing,0.75,32,,0.858333333333333,0.106544936373102,1.56427643948262,61718,680c1f63-fb34-43eb-87a7-bf04b2de5ce5
0.97,Random Forest,Nothing,1,32,,0.858333333333333,0.106544936373102,1.56427643948262,61718,86940b6a-d8b9-4a28-b6da-828ba0a81ef4
0.97,Random Forest,Nothing,0.25,128,,0.875,0.107485882233998,1.58965084577214,61718,f22d1c1f-a131-4ff7-a086-f26963b17e25
0.97,Random Forest,Nothing,0.5,128,,0.875,0.107485882233998,1.58965084577214,61718,535da351-f99c-447a-8dca-a3d2a1c3d65b
0.97,Random Forest,Nothing,0.75,128,,0.875,0.107485882233998,1.58965084577214,61718,307a1a6a-845d-4466-a987-596f9fcc3bf6
0.97,Random Forest,Nothing,1,128,,0.875,0.107485882233998,1.58965084577214,61718,f864f696-483e-474c-9953-8992cbebe184
0.97,Random Forest,Nothing,0.25,512,,0.85,0.102252531133993,1.61229742504998,61718,c7f82fbe-e724-49bd-b3eb-e455a59f569f
0.97,Random Forest,Nothing,0.5,512,,0.85,0.102252531133993,1.61229742504998,61718,9f19a0d3-915c-447c-919f-34c5020b662d
0.97,Random Forest,Nothing,0.75,512,,0.85,0.102252531133993,1.61229742504998,61718,d619d7fd-d858-4ade-b415-a10cd553365e
0.97,Random Forest,Nothing,1,512,,0.85,0.102252531133993,1.61229742504998,61718,f59f3e81-69eb-46f9-bcf8-6bb122860ec1
0.98,Random Forest,Nothing,0.25,2,,0.758333333333333,0.169460308929805,1.25208732845325,61718,c91c9875-b79a-4a3b-8ae5-c2f643fc5fb1
0.98,Random Forest,Nothing,0.5,2,,0.758333333333333,0.169460308929805,1.25208732845325,61718,dc166973-9f8b-4110-ba79-9488ed9d4022
0.98,Random Forest,Nothing,0.75,2,,0.758333333333333,0.169460308929805,1.25208732845325,61718,7ba6c479-7e82-4368-a9b2-691d82895917
0.98,Random Forest,Nothing,1,2,,0.758333333333333,0.169460308929805,1.25208732845325,61718,5b6ff81a-0578-42ed-8cb1-7be035f499a4
0.98,Random Forest,Nothing,0.25,8,,0.816666666666667,0.121500604750151,1.3807393478076,61718,ec64929b-d682-4a64-a0fe-6cfc0fbc150e
