"ScanID","PFT","PFT_2","PFT_3","PFT_4","Freq1","Freq2","Freq3","area","450","520","630","770","1550","2090"
"76","flacuc","Flavocetraria cucculata","Lichen_Yellow","Lichen",14,206,464,"Murphy",0.111939,0.145914,0.163647,0.286406,0.221754,0.160502
"flacuc_Brooks002","flacuc","Flavocetraria cucculata","Lichen_Yellow","Lichen",14,206,464,"Brooks_Range",0.127228,0.185627,0.226235,0.27842,0.20675,0.137394
"flacuc_Brooks001","flacuc","Flavocetraria cucculata","Lichen_Yellow","Lichen",14,206,464,"Brooks_Range",0.148671,0.209087,0.249685,0.310274,0.235074,0.161096
"78","flacuc","Flavocetraria cucculata","Lichen_Yellow","Lichen",14,206,464,"Murphy",0.155585,0.221337,0.164021,0.155384,0.24575,0.164704
"85","flaniv","Flavocetraria nivalis","Lichen_Yellow","Lichen",19,206,464,"Murphy",0.291117,0.425387,0.520251,0.626475,0.450551,0.274714
"91","flaniv","Flavocetraria nivalis","Lichen_Yellow","Lichen",19,206,464,"Murphy",0.188144,0.321894,0.384124,0.549048,0.333114,0.199257
"flaniv_Brooks004","flaniv","Flavocetraria nivalis","Lichen_Yellow","Lichen",19,206,464,"Brooks_Range",0.079738,0.107888,0.117975,0.165538,0.129128,0.091226
"92","flaniv","Flavocetraria nivalis","Lichen_Yellow","Lichen",19,206,464,"Murphy",0.2402,0.37131,0.409002,0.548863,0.406626,0.28877
"flaniv_Brooks001","flaniv","Flavocetraria nivalis","Lichen_Yellow","Lichen",19,206,464,"Brooks_Range",0.128008,0.202885,0.233752,0.30529,0.232019,0.148954
"86","flaniv","Flavocetraria nivalis","Lichen_Yellow","Lichen",19,206,464,"Murphy",0.23677,0.387283,0.447241,0.579564,0.42405,0.286963
"83","flaniv","Flavocetraria nivalis","Lichen_Yellow","Lichen",19,206,464,"Murphy",0.172776,0.258578,0.282676,0.356183,0.249058,0.174089
"81","flaniv","Flavocetraria nivalis","Lichen_Yellow","Lichen",19,206,464,"Murphy",0.201924,0.280705,0.332213,0.42667,0.331416,0.235807
"84","flaniv","Flavocetraria nivalis","Lichen_Yellow","Lichen",19,206,464,"Murphy",0.090723,0.129779,0.154531,0.217103,0.244396,0.168153
"88","flaniv","Flavocetraria nivalis","Lichen_Yellow","Lichen",19,206,464,"Murphy",0.21624,0.348959,0.398158,0.568893,0.395349,0.253881
"90","flaniv","Flavocetraria nivalis","Lichen_Yellow","Lichen",19,206,464,"Murphy",0.19264,0.299164,0.355673,0.546008,0.386697,0.260594
"67","naparc","Nephroma arcticum","Lichen_Yellow","Lichen",21,206,464,"Murphy",0.222528,0.3933,0.426623,0.966131,0.399374,0.230343
"52","neparc","Nephroma arcticum","Lichen_Yellow","Lichen",21,206,464,"Big Trail",0.138954,0.273519,0.236759,0.66718,0.351932,0.215272
"50","neparc","Nephroma arcticum","Lichen_Yellow","Lichen",21,206,464,"Big Trail",0.155263,0.304928,0.24107,0.901993,0.506886,0.309228
"72","naparc","Nephroma arcticum","Lichen_Yellow","Lichen",21,206,464,"Murphy",0.186972,0.387108,0.397971,1.044367,0.453188,0.260977
"66","naparc","Nephroma arcticum","Lichen_Yellow","Lichen",21,206,464,"Murphy",0.279296,0.488617,0.521964,1.071241,0.517877,0.309968
"neparc_Brooks003","neparc","Nephroma arcticum","Lichen_Yellow","Lichen",21,206,464,"Brooks_Range",0.136061,0.178553,0.197296,0.391987,0.304831,0.19712
"47","neparc","Nephroma arcticum","Lichen_Yellow","Lichen",21,206,464,"Big Trail",0.151442,0.286688,0.257451,0.642765,0.32926,0.188163
"71","naparc","Nephroma arcticum","Lichen_Yellow","Lichen",21,206,464,"Murphy",0.195777,0.414733,0.441935,0.914419,0.469133,0.298869
"73","naparc","Nephroma arcticum","Lichen_Yellow","Lichen",21,206,464,"Murphy",0.13165,0.246621,0.263318,0.681963,0.254339,0.146945
"neparc_Brooks004","neparc","Nephroma arcticum","Lichen_Yellow","Lichen",21,206,464,"Brooks_Range",0.148989,0.199207,0.218322,0.440315,0.354578,0.232887
"neparc_Brooks001","neparc","Nephroma arcticum","Lichen_Yellow","Lichen",21,206,464,"Brooks_Range",0.227141,0.287817,0.31247,0.566742,0.434357,0.292625
"76","paramb","Parmeliopsis ambigua","Lichen_Yellow","Lichen",4,206,464,"Murphy",0.345606,0.450207,0.477574,0.738485,0.526124,0.377408
"77","paramb","Parmeliopsis ambigua","Lichen_Yellow","Lichen",4,206,464,"Murphy",0.379409,0.493132,0.529602,0.683298,0.701509,0.560314
"74","paramb","Parmeliopsis ambigua","Lichen_Yellow","Lichen",4,206,464,"Murphy",0.365949,0.450209,0.495817,0.621651,0.504296,0.355968
"75","paramb","Parmeliopsis ambigua","Lichen_Yellow","Lichen",4,206,464,"Murphy",0.310706,0.417899,0.473182,0.708278,0.475063,0.331567
"20","arctop","Unknown","Lichen_Yellow","Unknown",5,206,5,"Murphy",0.290199,0.44499,0.487638,0.612211,0.627783,0.494881
"19","arctop","Unknown","Lichen_Yellow","Unknown",5,206,5,"Murphy",0.332813,0.455879,0.480365,0.642336,0.583598,0.470878
"21","arctop","Unknown","Lichen_Yellow","Unknown",5,206,5,"Murphy",0.207793,0.278155,0.315057,0.448848,0.523873,0.404168
"22","arctop","Unknown","Lichen_Yellow","Unknown",5,206,5,"Murphy",0.295231,0.434461,0.483447,0.677884,0.582013,0.423952
"18","arctop","Unknown","Lichen_Yellow","Unknown",5,206,5,"Murphy",0.323229,0.425234,0.440817,0.630378,0.595337,0.46154
"114","usnlap","Usnea lapponica","Lichen_Yellow","Lichen",12,206,464,"Murphy",0.251946,0.3617,0.418161,0.718318,0.521209,0.367565
"118","usnlap","Usnea lapponica","Lichen_Yellow","Lichen",12,206,464,"Murphy",0.191941,0.26913,0.297413,0.460437,0.358702,0.268917
"116","usnlap","Usnea lapponica","Lichen_Yellow","Lichen",12,206,464,"Murphy",0.213992,0.299825,0.341562,0.574533,0.407313,0.272917
"120","usnlap","Usnea lapponica","Lichen_Yellow","Lichen",12,206,464,"Murphy",0.245329,0.329863,0.379429,0.519198,0.41253,0.303738
"115","usnlap","Usnea lapponica","Lichen_Yellow","Lichen",12,206,464,"Murphy",0.207185,0.295879,0.330187,0.580063,0.402088,0.274101
"121","usnlap","Usnea lapponica","Lichen_Yellow","Lichen",12,206,464,"Murphy",0.259978,0.354805,0.428177,0.560697,0.424955,0.285907
"122","usnlap","Usnea lapponica","Lichen_Yellow","Lichen",12,206,464,"Murphy",0.269209,0.360328,0.413124,0.621299,0.502095,0.331571
"123","usnlap","Usnea lapponica","Lichen_Yellow","Lichen",12,206,464,"Murphy",0.243341,0.327131,0.37558,0.471719,0.391113,0.298405
"119","usnlap","Usnea lapponica","Lichen_Yellow","Lichen",12,206,464,"Murphy",0.252899,0.349336,0.386926,0.694263,0.533713,0.375183
"124","usnlap","Usnea lapponica","Lichen_Yellow","Lichen",12,206,464,"Murphy",0.292106,0.410897,0.450238,0.764402,0.544094,0.361316
"113","usnlap","Usnea lapponica","Lichen_Yellow","Lichen",12,206,464,"Murphy",0.232295,0.333454,0.371232,0.620154,0.525217,0.363875
"128","usnsca","Usnea scabrata","Lichen_Yellow","Lichen",12,206,464,"Murphy",0.249847,0.342954,0.371867,0.613446,0.583843,0.400974
"75","usnsca","Usnea scabrata","Lichen_Yellow","Lichen",12,206,464,"Big Trail",0.140501,0.194871,0.212967,0.421121,0.458035,0.30842
"126","usnsca","Usnea scabrata","Lichen_Yellow","Lichen",12,206,464,"Murphy",0.248792,0.375094,0.465882,0.729326,0.592603,0.411166
"125","usnsca","Usnea scabrata","Lichen_Yellow","Lichen",12,206,464,"Murphy",0.228604,0.34781,0.438053,0.712807,0.5839,0.404981
"127","usnsca","Usnea scabrata","Lichen_Yellow","Lichen",12,206,464,"Murphy",0.241638,0.36367,0.450119,0.749797,0.55219,0.376433
"82","usnsca","Usnea scabrata","Lichen_Yellow","Lichen",12,206,464,"Big Trail",0.109135,0.153963,0.180098,0.294155,0.314898,0.221515
"77","usnsca","Usnea scabrata","Lichen_Yellow","Lichen",12,206,464,"Big Trail",0.139131,0.193502,0.209277,0.403232,0.451011,0.319809
"79","usnsca","Usnea scabrata","Lichen_Yellow","Lichen",12,206,464,"Big Trail",0.118848,0.163347,0.191199,0.312431,0.340078,0.242793
"76","usnsca","Usnea scabrata","Lichen_Yellow","Lichen",12,206,464,"Big Trail",0.121917,0.16595,0.179217,0.352381,0.41587,0.291998
"81","usnsca","Usnea scabrata","Lichen_Yellow","Lichen",12,206,464,"Big Trail",0.130882,0.18791,0.216198,0.380793,0.411066,0.295466
"80","usnsca","Usnea scabrata","Lichen_Yellow","Lichen",12,206,464,"Big Trail",0.111613,0.157987,0.181846,0.305349,0.31592,0.221902
"138","vulpin","Vulpicida pinastri","Lichen_Yellow","Lichen",12,206,464,"Murphy",0.199303,0.397143,0.484974,0.647547,0.617057,0.477982
"137","vulpin","Vulpicida pinastri","Lichen_Yellow","Lichen",12,206,464,"Murphy",0.154938,0.343733,0.458723,0.588601,0.59653,0.458061
"136","vulpin","Vulpicida pinastri","Lichen_Yellow","Lichen",12,206,464,"Murphy",0.165935,0.357787,0.477261,0.680536,0.482724,0.339576
"132","vulpin","Vulpicida pinastri","Lichen_Yellow","Lichen",12,206,464,"Murphy",0.113371,0.250464,0.36359,0.513725,0.421821,0.295358
"135","vulpin","Vulpicida pinastri","Lichen_Yellow","Lichen",12,206,464,"Murphy",0.154591,0.370737,0.450799,0.712786,0.612145,0.446344
"140","vulpin","Vulpicida pinastri","Lichen_Yellow","Lichen",12,206,464,"Murphy",0.184457,0.404641,0.553314,0.785654,0.572962,0.409222
"131","vulpin","Vulpicida pinastri","Lichen_Yellow","Lichen",12,206,464,"Murphy",0.095419,0.211409,0.288219,0.434981,0.359452,0.260256
"130","vulpin","Vulpicida pinastri","Lichen_Yellow","Lichen",12,206,464,"Murphy",0.102156,0.231491,0.356345,0.481112,0.50823,0.387812
"139","vulpin","Vulpicida pinastri","Lichen_Yellow","Lichen",12,206,464,"Murphy",0.173171,0.467177,0.670467,0.741733,0.736095,0.623499
"133","vulpin","Vulpicida pinastri","Lichen_Yellow","Lichen",12,206,464,"Murphy",0.138173,0.288824,0.39176,0.563915,0.445905,0.312493
"129","vulpin","Vulpicida pinastri","Lichen_Yellow","Lichen",12,206,464,"Murphy",0.195602,0.398099,0.566081,0.644001,0.616825,0.482338
"102","poljun","Polytrichum juniperinum","Moss_Acrocarp","Moss",10,55,90,"Murphy",0.054832,0.115168,0.098294,0.429741,0.149363,0.094695
"plagmn_AK2018_03","plagiomnium","Plagiomnium sp.","Moss_Acrocarp","Moss",4,55,90,"AK2018",0.051438,0.094641,0.08965,0.46804,0.243153,0.159923
"187","polytrichum","Polytrichum sp.","Moss_Acrocarp","Moss",13,55,90,"Murphy",0.02536,0.049622,0.05664,0.274358,0.126044,0.073737
"39","dicranum","Dicranum sp.","Moss_Acrocarp","Moss",5,55,90,"Murphy",0.050393,0.122844,0.155854,0.732301,0.287134,0.172992
"aultur_Brooks002","aultur","Aulacomnium turgidum","Moss_Acrocarp","Moss",6,55,90,"Brooks_Range",0.052692,0.112324,0.180592,0.379445,0.25763,0.172435
"plagmn_AK2018_04","plagiomnium","Plagiomnium sp.","Moss_Acrocarp","Moss",4,55,90,"AK2018",0.042662,0.077931,0.063571,0.544302,0.281334,0.183588
"99","hylspl","Hylocomium splendens","Moss_Pleurocarp","Moss",13,23,90,"Murphy",0.033248,0.055646,0.108361,0.263723,0.333168,0.207553
"hypspl_Brooks003","hypspl","Hylocomium splendens","Moss_Pleurocarp","Moss",13,23,90,"Brooks_Range",0.034459,0.047617,0.089106,0.189326,0.137317,0.090153
"hypspl_Brooks004","hypspl","Hylocomium splendens","Moss_Pleurocarp","Moss",13,23,90,"Brooks_Range",0.026219,0.032937,0.07089,0.206531,0.095074,0.055945
"98","hylspl","Hylocomium splendens","Moss_Pleurocarp","Moss",13,23,90,"Murphy",0.050444,0.087346,0.163468,0.381734,0.434727,0.262138
"plisch_AK2018_04","plesch","Pleurozium schreberi","Moss_Pleurocarp","Moss",4,23,90,"AK2018",0.036966,0.067923,0.095403,0.207857,0.217795,0.149673
"plisch_AK2018_03","plesch","Pleurozium schreberi","Moss_Pleurocarp","Moss",4,23,90,"AK2018",0.035836,0.075542,0.10103,0.292654,0.249546,0.158348
"plisch_AK2018_01","plesch","Pleurozium schreberi","Moss_Pleurocarp","Moss",4,23,90,"AK2018",0.047687,0.080402,0.111829,0.216808,0.240818,0.168694
"plisch_AK2018_02","plesch","Pleurozium schreberi","Moss_Pleurocarp","Moss",4,23,90,"AK2018",0.039407,0.074213,0.122987,0.288232,0.291867,0.195757
"raclan_Brooks003","raclan","Racomitrium lanoiginosum","Moss_Pleurocarp","Moss",4,23,90,"Brooks_Range",0.110034,0.129481,0.156955,0.263482,0.240384,0.15846
"raclan_Brooks001","raclan","Racomitrium lanoiginosum","Moss_Pleurocarp","Moss",4,23,90,"Brooks_Range",0.060663,0.076505,0.100382,0.194129,0.179022,0.112258
"raclan_Brooks004","raclan","Racomitrium lanoiginosum","Moss_Pleurocarp","Moss",4,23,90,"Brooks_Range",0.091778,0.115773,0.146953,0.289312,0.27704,0.171657
"raclan_Brooks002","raclan","Racomitrium lanoiginosum","Moss_Pleurocarp","Moss",4,23,90,"Brooks_Range",0.09459,0.116272,0.1482,0.271159,0.26005,0.162539
"244","tomnit","Tomenthypnum nitens","Moss_Pleurocarp","Moss",2,23,90,"Murphy",0.087199,0.165893,0.23373,0.432348,0.449949,0.315723
"245","tomnit","Tomenthypnum nitens","Moss_Pleurocarp","Moss",2,23,90,"Murphy",0.048625,0.090103,0.149848,0.3361,0.371196,0.223487
"sphagn_AK2018_01","sphagn","Sphagnum sp.","Moss_Sphagnum","Moss",8,12,90,"AK2018",0.052305,0.047,0.128446,0.523406,0.432089,0.312843
"sphagn_AK2018_02","sphagn","Sphagnum sp.","Moss_Sphagnum","Moss",8,12,90,"AK2018",0.057808,0.050012,0.141153,0.460773,0.404622,0.289845
"sphagn_AK2018_03","sphagn","Sphagnum sp.","Moss_Sphagnum","Moss",8,12,90,"AK2018",0.073625,0.06466,0.187107,0.549866,0.484761,0.338362
"sphagn_AK2018_04","sphagn","Sphagnum sp.","Moss_Sphagnum","Moss",8,12,90,"AK2018",0.060426,0.069246,0.132717,0.3942,0.356594,0.251626
"sphagn_AK2018_05","sphagn","Sphagnum sp.","Moss_Sphagnum","Moss",8,12,90,"AK2018",0.042123,0.066689,0.114883,0.286263,0.318544,0.228604
"sphagn_AK2018_06","sphagn","Sphagnum sp.","Moss_Sphagnum","Moss",8,12,90,"AK2018",0.039889,0.071355,0.119442,0.319374,0.313733,0.217546
"sphagn_AK2018_07","sphagn","Sphagnum sp.","Moss_Sphagnum","Moss",8,12,90,"AK2018",0.059449,0.107321,0.19454,0.449035,0.438057,0.326425
"sphagn_AK2018_08","sphagn","Sphagnum sp.","Moss_Sphagnum","Moss",8,12,90,"AK2018",0.057795,0.094751,0.158412,0.37727,0.348223,0.250414
"sphfus_Beth001","sphfus","Sphagnum fuscum","Moss_Sphagnum","Moss",4,12,90,"Bethel",0.022159,0.026549,0.074996,0.316877,0.081189,0.050343
"sphfus_Beth002","sphfus","Sphagnum fuscum","Moss_Sphagnum","Moss",4,12,90,"Bethel",0.020517,0.022864,0.073378,0.34998,0.061402,0.041475
"sphfus_Beth003","sphfus","Sphagnum fuscum","Moss_Sphagnum","Moss",4,12,90,"Bethel",0.016876,0.019891,0.057801,0.280872,0.041113,0.027868
"sphfus_Beth004","sphfus","Sphagnum fuscum","Moss_Sphagnum","Moss",4,12,90,"Bethel",0.021145,0.022072,0.06586,0.264444,0.058911,0.040566
"alnfru_000036","alnfru","Alnus sp.","Shrub_Alder","Shrub",44,44,241,"Yukon_Delta",0.043207,0.052121,0.04542,0.484267,0.272696,0.148851
"alnfru_000044","alnfru","Alnus sp.","Shrub_Alder","Shrub",44,44,241,"Yukon_Delta",0.04112,0.058357,0.043298,0.489632,0.300436,0.178407
"alnfru_000043","alnfru","Alnus sp.","Shrub_Alder","Shrub",44,44,241,"Yukon_Delta",0.043429,0.061229,0.04546,0.49542,0.289501,0.166263
"alnfru_000034","alnfru","Alnus sp.","Shrub_Alder","Shrub",44,44,241,"Yukon_Delta",0.041781,0.056943,0.054123,0.475572,0.272834,0.154
"alnfru_000015","alnfru","Alnus sp.","Shrub_Alder","Shrub",44,44,241,"Yukon_Delta",0.042749,0.076191,0.058421,0.548999,0.286207,0.171602
"alnfru_00007","alnfru","Alnus sp.","Shrub_Alder","Shrub",44,44,241,"Yukon_Delta",0.0468,0.073049,0.056182,0.494968,0.282134,0.160672
"alnfru_00009","alnfru","Alnus sp.","Shrub_Alder","Shrub",44,44,241,"Yukon_Delta",0.025323,0.050021,0.035291,0.457813,0.243603,0.135983
"alnfru_000032","alnfru","Alnus sp.","Shrub_Alder","Shrub",44,44,241,"Yukon_Delta",0.05955,0.082836,0.063973,0.489964,0.288909,0.175537
"alnfru_000027","alnfru","Alnus sp.","Shrub_Alder","Shrub",44,44,241,"Yukon_Delta",0.044938,0.062153,0.047439,0.457097,0.280355,0.168866
"alnfru_000014","alnfru","Alnus sp.","Shrub_Alder","Shrub",44,44,241,"Yukon_Delta",0.047326,0.078382,0.060041,0.469891,0.26365,0.169539
"alnfru_000019","alnfru","Alnus sp.","Shrub_Alder","Shrub",44,44,241,"Yukon_Delta",0.037883,0.075335,0.065363,0.443775,0.200144,0.123675
"alnfru_000041","alnfru","Alnus sp.","Shrub_Alder","Shrub",44,44,241,"Yukon_Delta",0.044461,0.060216,0.060441,0.516936,0.299341,0.173702
"alnfru_00006","alnfru","Alnus sp.","Shrub_Alder","Shrub",44,44,241,"Yukon_Delta",0.02005,0.044788,0.026398,0.464188,0.244969,0.129417
"alnfru_000029","alnfru","Alnus sp.","Shrub_Alder","Shrub",44,44,241,"Yukon_Delta",0.044446,0.057255,0.047333,0.486657,0.273866,0.157929
"alnfru_000018","alnfru","Alnus sp.","Shrub_Alder","Shrub",44,44,241,"Yukon_Delta",0.044568,0.065096,0.050378,0.496116,0.268925,0.174087
"alnfru_00005","alnfru","Alnus sp.","Shrub_Alder","Shrub",44,44,241,"Yukon_Delta",0.029813,0.054052,0.037506,0.437882,0.27403,0.170044
"alnfru_00002","alnfru","Alnus sp.","Shrub_Alder","Shrub",44,44,241,"Yukon_Delta",0.043501,0.061422,0.04667,0.501125,0.251322,0.127619
"alnfru_000012","alnfru","Alnus sp.","Shrub_Alder","Shrub",44,44,241,"Yukon_Delta",0.057316,0.074667,0.061235,0.517479,0.290104,0.183225
"alnfru_000039","alnfru","Alnus sp.","Shrub_Alder","Shrub",44,44,241,"Yukon_Delta",0.041929,0.056678,0.043495,0.500468,0.295187,0.170002
"alnfru_000016","alnfru","Alnus sp.","Shrub_Alder","Shrub",44,44,241,"Yukon_Delta",0.043908,0.065089,0.048825,0.507223,0.261184,0.154587
"alnfru_000023","alnfru","Alnus sp.","Shrub_Alder","Shrub",44,44,241,"Yukon_Delta",0.059948,0.096401,0.076494,0.463919,0.249428,0.165085
"alnfru_00001","alnfru","Alnus sp.","Shrub_Alder","Shrub",44,44,241,"Yukon_Delta",0.036669,0.050936,0.038189,0.436544,0.233904,0.114037
"alnfru_000028","alnfru","Alnus sp.","Shrub_Alder","Shrub",44,44,241,"Yukon_Delta",0.047621,0.067515,0.05043,0.488318,0.282782,0.169233
"alnfru_000020","alnfru","Alnus sp.","Shrub_Alder","Shrub",44,44,241,"Yukon_Delta",0.057811,0.082752,0.073135,0.455467,0.235385,0.156102
"alnfru_000037","alnfru","Alnus sp.","Shrub_Alder","Shrub",44,44,241,"Yukon_Delta",0.040941,0.056668,0.044775,0.507571,0.316114,0.180823
"alnfru_000033","alnfru","Alnus sp.","Shrub_Alder","Shrub",44,44,241,"Yukon_Delta",0.05442,0.061159,0.051682,0.504295,0.285977,0.167646
"alnfru_000022","alnfru","Alnus sp.","Shrub_Alder","Shrub",44,44,241,"Yukon_Delta",0.051817,0.069897,0.054881,0.505576,0.268884,0.168486
"alnfru_000026","alnfru","Alnus sp.","Shrub_Alder","Shrub",44,44,241,"Yukon_Delta",0.043553,0.06064,0.045922,0.498939,0.283596,0.167575
"alnfru_000025","alnfru","Alnus sp.","Shrub_Alder","Shrub",44,44,241,"Yukon_Delta",0.047543,0.066876,0.051701,0.496407,0.262497,0.165683
"alnfru_00008","alnfru","Alnus sp.","Shrub_Alder","Shrub",44,44,241,"Yukon_Delta",0.019795,0.054111,0.033348,0.487296,0.221992,0.103587
"alnfru_000031","alnfru","Alnus sp.","Shrub_Alder","Shrub",44,44,241,"Yukon_Delta",0.04299,0.054706,0.04345,0.479083,0.262927,0.152723
"alnfru_000042","alnfru","Alnus sp.","Shrub_Alder","Shrub",44,44,241,"Yukon_Delta",0.041584,0.051431,0.044816,0.465687,0.260598,0.143487
"alnfru_000021","alnfru","Alnus sp.","Shrub_Alder","Shrub",44,44,241,"Yukon_Delta",0.038558,0.046847,0.036575,0.455957,0.243236,0.150176
"alnfru_000011","alnfru","Alnus sp.","Shrub_Alder","Shrub",44,44,241,"Yukon_Delta",0.045491,0.072782,0.057915,0.502108,0.247648,0.154624
"alnfru_000024","alnfru","Alnus sp.","Shrub_Alder","Shrub",44,44,241,"Yukon_Delta",0.043651,0.061035,0.047044,0.473309,0.25155,0.151504
"alnfru_000010","alnfru","Alnus sp.","Shrub_Alder","Shrub",44,44,241,"Yukon_Delta",0.057214,0.092459,0.084499,0.530613,0.300007,0.194281
"alnfru_00003","alnfru","Alnus sp.","Shrub_Alder","Shrub",44,44,241,"Yukon_Delta",0.049854,0.062133,0.049837,0.494293,0.242572,0.114506
"alnfru_000038","alnfru","Alnus sp.","Shrub_Alder","Shrub",44,44,241,"Yukon_Delta",0.041146,0.053564,0.046388,0.477439,0.292927,0.169228
"alnfru_000030","alnfru","Alnus sp.","Shrub_Alder","Shrub",44,44,241,"Yukon_Delta",0.045984,0.058844,0.048595,0.469938,0.269349,0.158253
"alnfru_00004","alnfru","Alnus sp.","Shrub_Alder","Shrub",44,44,241,"Yukon_Delta",0.045765,0.094783,0.07596,0.424928,0.210106,0.105259
"alnfru_000035","alnfru","Alnus sp.","Shrub_Alder","Shrub",44,44,241,"Yukon_Delta",0.04213,0.058982,0.045346,0.495342,0.282922,0.15872
"alnfru_000017","alnfru","Alnus sp.","Shrub_Alder","Shrub",44,44,241,"Yukon_Delta",0.042571,0.082954,0.061199,0.506114,0.265026,0.16076
"alnfru_000013","alnfru","Alnus sp.","Shrub_Alder","Shrub",44,44,241,"Yukon_Delta",0.048258,0.062582,0.050658,0.480362,0.264038,0.163737
"alnfru_000040","alnfru","Alnus sp.","Shrub_Alder","Shrub",44,44,241,"Yukon_Delta",0.041331,0.057161,0.045706,0.492232,0.288212,0.162117
"betnan_Beth004","betnan","Betula nana","Shrub_Other","Shrub",56,96,241,"Bethel",0.049191,0.095885,0.073892,0.571921,0.308298,0.18257
"21","betnan","Betula nana","Shrub_Other","Shrub",56,96,241,"Murphy A",0.026256,0.046364,0.03542,0.425983,0.172958,0.090071
"22","betnan","Betula nana","Shrub_Other","Shrub",56,96,241,"Murphy A",0.032006,0.058528,0.043607,0.522311,0.214215,0.111692
"6","betnan","Betula nana","Shrub_Other","Shrub",56,96,241,"Murphy A",0.031704,0.042929,0.035827,0.531473,0.274106,0.145517
"3","betnan","Betula nana","Shrub_Other","Shrub",56,96,241,"Murphy A",0.016461,0.027183,0.023675,0.295951,0.165904,0.095543
"19","betnan","Betula nana","Shrub_Other","Shrub",56,96,241,"Murphy A",0.031228,0.048559,0.040989,0.427656,0.255005,0.146083
"23","betnan","Betula nana","Shrub_Other","Shrub",56,96,241,"Murphy A",0.026917,0.048077,0.036813,0.445361,0.183016,0.094825
"2","betnan","Betula nana","Shrub_Other","Shrub",56,96,241,"Murphy A",0.027761,0.041035,0.039888,0.371163,0.215832,0.121923
"betnan_Brooks001","betnan","Betula nana","Shrub_Other","Shrub",56,96,241,"Brooks_Range",0.040357,0.041547,0.038831,0.072793,0.045763,0.036619
"betnan_00002","betnan","Betula nana","Shrub_Other","Shrub",56,96,241,"Yukon_Delta",0.046621,0.097537,0.086188,0.675632,0.362172,0.191165
"betnan_00001","betnan","Betula nana","Shrub_Other","Shrub",56,96,241,"Yukon_Delta",0.04806,0.08073,0.083256,0.502887,0.313484,0.181995
"30","betnan","Betula nana","Shrub_Other","Shrub",56,96,241,"Murphy A",0.083534,0.096193,0.083134,0.443082,0.243376,0.146045
"24","betnan","Betula nana","Shrub_Other","Shrub",56,96,241,"Murphy A",0.025685,0.05411,0.040827,0.474055,0.210578,0.104145
"29","betnan","Betula nana","Shrub_Other","Shrub",56,96,241,"Murphy A",0.045424,0.083356,0.080281,0.338239,0.216115,0.14512
"28","betnan","Betula nana","Shrub_Other","Shrub",56,96,241,"Murphy A",0.035513,0.052295,0.043683,0.437749,0.232082,0.131943
"betnan_Beth002","betnan","Betula nana","Shrub_Other","Shrub",56,96,241,"Bethel",0.051583,0.100617,0.076278,0.524245,0.291294,0.173567
"betnan_Brooks007","betnan","Betula nana","Shrub_Other","Shrub",56,96,241,"Brooks_Range",0.02968,0.062986,0.041841,0.489414,0.259993,0.146134
"betnan_00004","betnan","Betula nana","Shrub_Other","Shrub",56,96,241,"Yukon_Delta",0.063185,0.117151,0.114578,0.792078,0.391109,0.203782
"37","betnan","Betula nana","Shrub_Other","Shrub",56,96,241,"Murphy A",0.038516,0.066477,0.055513,0.614089,0.301984,0.163833
"39","betnan","Betula nana","Shrub_Other","Shrub",56,96,241,"Murphy A",0.056099,0.074763,0.066667,0.574488,0.328787,0.186226
"11","betnan","Betula nana","Shrub_Other","Shrub",56,96,241,"Murphy A",0.042565,0.060902,0.062431,0.43661,0.259053,0.146519
"leddec_Beth006","leddec","Ledum decumbens","Shrub_Other","Shrub",19,96,241,"Bethel",0.050481,0.090802,0.147632,0.562952,0.288138,0.182115
"39","leddec","Ledum decumbens","Shrub_Other","Shrub",19,96,241,"Big Trail",0.046702,0.087823,0.064049,0.689923,0.402195,0.222712
"38","leddec","Ledum decumbens","Shrub_Other","Shrub",19,96,241,"Big Trail",0.043963,0.080415,0.057437,0.534332,0.32403,0.188477
"leddec_Brooks004","leddec","Ledum decumbens","Shrub_Other","Shrub",19,96,241,"Brooks_Range",0.043651,0.062226,0.069174,0.250632,0.113913,0.072864
"leddec_Beth004","leddec","Ledum decumbens","Shrub_Other","Shrub",19,96,241,"Bethel",0.027855,0.050537,0.053309,0.308041,0.155972,0.092251
"41","leddec","Ledum decumbens","Shrub_Other","Shrub",19,96,241,"Big Trail",0.041611,0.074584,0.054341,0.63088,0.343377,0.193312
"42","leddec","Ledum decumbens","Shrub_Other","Shrub",19,96,241,"Big Trail",0.040886,0.051042,0.03921,0.296423,0.178498,0.119209
"leddec_Beth008","leddec","Ledum decumbens","Shrub_Other","Shrub",19,96,241,"Bethel",0.045518,0.078507,0.114583,0.383765,0.180245,0.113578
"leddec_Beth003","leddec","Ledum decumbens","Shrub_Other","Shrub",19,96,241,"Bethel",0.035418,0.061757,0.128793,0.662675,0.210114,0.115253
"leddec_Beth002","leddec","Ledum decumbens","Shrub_Other","Shrub",19,96,241,"Bethel",0.027933,0.046441,0.091886,0.366276,0.143576,0.087738
"leddec_Beth007","leddec","Ledum decumbens","Shrub_Other","Shrub",19,96,241,"Bethel",0.053312,0.094194,0.182995,0.548515,0.293818,0.191566
"43","leddec","Ledum decumbens","Shrub_Other","Shrub",19,96,241,"Big Trail",0.051668,0.091926,0.065304,0.648488,0.378927,0.215098
