"","Functional_group1","Functional_group1_wN","Wavelength","Median_Reflectance","Max_Reflectance","Min_Reflectance","Pct_87_5_Reflectance","Pct_12_5_Reflectance","Upper_Reflectance","Lower_Reflectance","Source"
"177","Abiotic","Abiotic (n= 94 scans, 5 species)",1176,34.18315,71.2782,14.1178,65.061275,18.1389,67.8314,15.808385,"Ground"
"178","Abiotic","Abiotic (n= 94 scans, 5 species)",1177,34.21335,71.2819,14.1195,65.0667625,18.1428,67.8363,15.81578,"Ground"
"179","Abiotic","Abiotic (n= 94 scans, 5 species)",1178,34.2408,71.2824,14.119,65.069225,18.1445,67.8365,15.821665,"Ground"
"180","Abiotic","Abiotic (n= 94 scans, 5 species)",1179,34.2663,71.2817,14.117,65.070125,18.1443,67.8343,15.82619,"Ground"
"181","Abiotic","Abiotic (n= 94 scans, 5 species)",1180,34.29135,71.2801,14.1144,65.0703625,18.1438,67.8311,15.83078,"Ground"
"182","Abiotic","Abiotic (n= 94 scans, 5 species)",1181,34.3176,71.2784,14.1125,65.0709875,18.1449,67.8282,15.836625,"Ground"
"183","Abiotic","Abiotic (n= 94 scans, 5 species)",1182,34.3457,71.2761,14.1116,65.0715375,18.1484,67.8256,15.844515,"Ground"
"184","Abiotic","Abiotic (n= 94 scans, 5 species)",1183,34.37465,71.2732,14.111,65.0719375,18.1531,67.8227,15.85369,"Ground"
"185","Abiotic","Abiotic (n= 94 scans, 5 species)",1184,34.40395,71.2706,14.1105,65.073125,18.1583,67.8205,15.86317,"Ground"
"186","Abiotic","Abiotic (n= 94 scans, 5 species)",1185,34.43305,71.269,14.1101,65.076325,18.1632,67.8198,15.871875,"Ground"
"187","Abiotic","Abiotic (n= 94 scans, 5 species)",1186,34.4623,71.2696,14.1102,65.082775,18.1684,67.8216,15.880345,"Ground"
"188","Abiotic","Abiotic (n= 94 scans, 5 species)",1187,34.4916,71.271,14.1105,65.09095,18.1737,67.8246,15.8886,"Ground"
"189","Abiotic","Abiotic (n= 94 scans, 5 species)",1188,34.5205,71.2713,14.11,65.09815,18.178,67.827,15.896025,"Ground"
"190","Abiotic","Abiotic (n= 94 scans, 5 species)",1189,34.54845,71.2683,14.108,65.1020625,18.1802,67.8267,15.902045,"Ground"
"191","Abiotic","Abiotic (n= 94 scans, 5 species)",1190,34.5752,71.2604,14.1037,65.101375,18.1796,67.8228,15.906045,"Ground"
"192","Abiotic","Abiotic (n= 94 scans, 5 species)",1191,34.60135,71.2506,14.0984,65.0989,18.1776,67.8174,15.909075,"Ground"
"193","Abiotic","Abiotic (n= 94 scans, 5 species)",1192,34.62755,71.2429,14.0935,65.0980625,18.1758,67.8134,15.912315,"Ground"
"194","Abiotic","Abiotic (n= 94 scans, 5 species)",1193,34.65445,71.2413,14.0903,65.10195,18.1758,67.8132,15.91691,"Ground"
"195","Abiotic","Abiotic (n= 94 scans, 5 species)",1194,34.6819,71.2449,14.0885,65.110275,18.1766,67.8165,15.922255,"Ground"
"196","Abiotic","Abiotic (n= 94 scans, 5 species)",1195,34.7095,71.2511,14.0872,65.1203,18.1782,67.8213,15.928145,"Ground"
"197","Abiotic","Abiotic (n= 94 scans, 5 species)",1196,34.73675,71.2573,14.0857,65.1297125,18.1802,67.8258,15.93464,"Ground"
"198","Abiotic","Abiotic (n= 94 scans, 5 species)",1197,34.76365,71.2621,14.0837,65.1366625,18.1834,67.8289,15.942255,"Ground"
"199","Abiotic","Abiotic (n= 94 scans, 5 species)",1198,34.79085,71.2675,14.0818,65.1426125,18.1882,67.8319,15.95151,"Ground"
"200","Abiotic","Abiotic (n= 94 scans, 5 species)",1199,34.81725,71.2722,14.0793,65.1478,18.1927,67.8343,15.96057,"Ground"
"201","Abiotic","Abiotic (n= 94 scans, 5 species)",1200,34.8416,71.2746,14.0755,65.1524625,18.1949,67.8355,15.96767,"Ground"
"202","Abiotic","Abiotic (n= 94 scans, 5 species)",1201,34.8634,71.2741,14.0697,65.1572125,18.1934,67.8354,15.971815,"Ground"
"203","Abiotic","Abiotic (n= 94 scans, 5 species)",1202,34.88355,71.2716,14.0625,65.1621625,18.1892,67.8344,15.974175,"Ground"
"204","Abiotic","Abiotic (n= 94 scans, 5 species)",1203,34.9013,71.2667,14.0541,65.16565,18.1834,67.8318,15.974565,"Ground"
"205","Abiotic","Abiotic (n= 94 scans, 5 species)",1204,34.9161,71.2592,14.0449,65.16575,18.1769,67.8268,15.97284,"Ground"
"206","Abiotic","Abiotic (n= 94 scans, 5 species)",1205,34.92465,71.2464,14.0336,65.1598375,18.1679,67.8164,15.96679,"Ground"
"207","Abiotic","Abiotic (n= 94 scans, 5 species)",1206,34.92855,71.2295,14.0205,65.1496625,18.1569,67.8024,15.957325,"Ground"
"208","Abiotic","Abiotic (n= 94 scans, 5 species)",1207,34.9347,71.2141,14.0089,65.1404375,18.1481,67.79,15.949455,"Ground"
"209","Abiotic","Abiotic (n= 94 scans, 5 species)",1208,34.9497,71.2056,14.002,65.1372,18.1461,67.7848,15.94796,"Ground"
"210","Abiotic","Abiotic (n= 94 scans, 5 species)",1209,34.97485,71.2047,14.0004,65.1399625,18.1522,67.7881,15.953775,"Ground"
"211","Abiotic","Abiotic (n= 94 scans, 5 species)",1210,35.00605,71.2083,14.0021,65.1465125,18.1633,67.7963,15.963925,"Ground"
"212","Abiotic","Abiotic (n= 94 scans, 5 species)",1211,35.0397,71.214,14.0053,65.1554875,18.1756,67.8056,15.975675,"Ground"
"213","Abiotic","Abiotic (n= 94 scans, 5 species)",1212,35.0731,71.2198,14.0086,65.1662625,18.1863,67.8129,15.98689,"Ground"
"214","Abiotic","Abiotic (n= 94 scans, 5 species)",1213,35.11015,71.228,14.0145,65.1813125,18.1985,67.8201,16.000475,"Ground"
"215","Abiotic","Abiotic (n= 94 scans, 5 species)",1214,35.1477,71.2371,14.0208,65.1978375,18.2103,67.8271,16.014255,"Ground"
"216","Abiotic","Abiotic (n= 94 scans, 5 species)",1215,35.1808,71.244,14.024,65.21175,18.2182,67.8322,16.02459,"Ground"
"217","Abiotic","Abiotic (n= 94 scans, 5 species)",1216,35.2045,71.2456,14.0208,65.22485,18.2186,67.834,16.028105,"Ground"
"218","Abiotic","Abiotic (n= 94 scans, 5 species)",1217,35.2196,71.2419,14.0115,65.2867875,18.2114,67.8316,16.024995,"Ground"
"219","Abiotic","Abiotic (n= 94 scans, 5 species)",1218,35.2312,71.237,13.9999,65.3225625,18.2015,67.8284,16.01941,"Ground"
"220","Abiotic","Abiotic (n= 94 scans, 5 species)",1219,35.2444,71.2355,13.9899,65.3594125,18.1938,67.8279,16.015665,"Ground"
"221","Abiotic","Abiotic (n= 94 scans, 5 species)",1220,35.26305,71.2412,13.9842,65.403675,18.1921,67.8332,16.016935,"Ground"
"222","Abiotic","Abiotic (n= 94 scans, 5 species)",1221,35.28475,71.2526,13.9808,65.4533125,18.1941,67.8436,16.02125,"Ground"
"223","Abiotic","Abiotic (n= 94 scans, 5 species)",1222,35.3072,71.2658,13.9785,65.4693625,18.1975,67.8549,16.026605,"Ground"
"224","Abiotic","Abiotic (n= 94 scans, 5 species)",1223,35.3283,71.2769,13.9764,65.4807125,18.2,67.8626,16.03093,"Ground"
"225","Abiotic","Abiotic (n= 94 scans, 5 species)",1224,35.3466,71.2848,13.9742,65.4877375,18.2007,67.8648,16.033425,"Ground"
"226","Abiotic","Abiotic (n= 94 scans, 5 species)",1225,35.3633,71.2915,13.9726,65.49255,18.2009,67.8637,16.03506,"Ground"
"227","Abiotic","Abiotic (n= 94 scans, 5 species)",1226,35.37995,71.2962,13.9708,65.4965875,18.2007,67.8607,16.03643,"Ground"
"228","Abiotic","Abiotic (n= 94 scans, 5 species)",1227,35.3983,71.2979,13.9682,65.5012125,18.2004,67.8571,16.0383,"Ground"
"229","Abiotic","Abiotic (n= 94 scans, 5 species)",1228,35.4178,71.2947,13.9639,65.5059125,18.1979,67.8515,16.03991,"Ground"
"230","Abiotic","Abiotic (n= 94 scans, 5 species)",1229,35.4382,71.2882,13.9587,65.5104875,18.1928,67.8443,16.04162,"Ground"
"231","Abiotic","Abiotic (n= 94 scans, 5 species)",1230,35.4605,71.2821,13.9542,65.5162875,18.1899,67.8385,16.04459,"Ground"
"232","Abiotic","Abiotic (n= 94 scans, 5 species)",1231,35.48575,71.2797,13.9519,65.5244875,18.194,67.837,16.0533,"Ground"
"233","Abiotic","Abiotic (n= 94 scans, 5 species)",1232,35.516,71.281,13.9526,65.53645,18.205,67.84,16.0701,"Ground"
"234","Abiotic","Abiotic (n= 94 scans, 5 species)",1233,35.5484,71.2842,13.9546,65.550025,18.2143,67.8456,16.0883,"Ground"
"235","Abiotic","Abiotic (n= 94 scans, 5 species)",1234,35.5788,71.2876,13.9556,65.56225,18.2209,67.8518,16.1041,"Ground"
"236","Abiotic","Abiotic (n= 94 scans, 5 species)",1235,35.60345,71.2898,13.9535,65.5706,18.222,67.8573,16.1142,"Ground"
"237","Abiotic","Abiotic (n= 94 scans, 5 species)",1236,35.6233,71.2914,13.9488,65.57575,18.2181,67.8632,16.1185,"Ground"
"238","Abiotic","Abiotic (n= 94 scans, 5 species)",1237,35.64065,71.2929,13.9429,65.5792125,18.212,67.8691,16.1204,"Ground"
"239","Abiotic","Abiotic (n= 94 scans, 5 species)",1238,35.6578,71.2948,13.9372,65.582325,18.2061,67.8738,16.1233,"Ground"
"240","Abiotic","Abiotic (n= 94 scans, 5 species)",1239,35.6761,71.2974,13.9324,65.586125,18.202,67.8767,16.1295,"Ground"
"241","Abiotic","Abiotic (n= 94 scans, 5 species)",1240,35.69405,71.3006,13.9274,65.589925,18.1979,67.8781,16.1369,"Ground"
"242","Abiotic","Abiotic (n= 94 scans, 5 species)",1241,35.71935,71.3039,13.923,65.593225,18.1947,67.8786,16.1455,"Ground"
"243","Abiotic","Abiotic (n= 94 scans, 5 species)",1242,35.7518,71.3068,13.9201,65.5951375,18.1929,67.8786,16.1555,"Ground"
"244","Abiotic","Abiotic (n= 94 scans, 5 species)",1243,35.78795,71.3092,13.9199,65.59505,18.194,67.8779,16.1678,"Ground"
"245","Abiotic","Abiotic (n= 94 scans, 5 species)",1244,35.827,71.3114,13.9218,65.593225,18.1973,67.8764,16.1823,"Ground"
"246","Abiotic","Abiotic (n= 94 scans, 5 species)",1245,35.86585,71.313,13.9236,65.5912,18.2005,67.8749,16.1966,"Ground"
"247","Abiotic","Abiotic (n= 94 scans, 5 species)",1246,35.90165,71.3137,13.923,65.5903375,18.2011,67.8743,16.2079,"Ground"
"248","Abiotic","Abiotic (n= 94 scans, 5 species)",1247,35.93345,71.3143,13.9195,65.5937625,18.1982,67.9339,16.2155,"Ground"
"249","Abiotic","Abiotic (n= 94 scans, 5 species)",1248,35.963,71.3144,13.9143,65.5992625,18.1934,68.0131,16.2209,"Ground"
"250","Abiotic","Abiotic (n= 94 scans, 5 species)",1249,35.9917,71.3124,13.9084,65.6036375,18.188,68.0908,16.2256,"Ground"
"251","Abiotic","Abiotic (n= 94 scans, 5 species)",1250,36.0209,71.3067,13.9029,65.6059125,18.1831,68.165,16.231,"Ground"
"252","Abiotic","Abiotic (n= 94 scans, 5 species)",1251,36.0507,71.2969,13.8974,65.6064,18.1784,68.2364,16.237,"Ground"
"253","Abiotic","Abiotic (n= 94 scans, 5 species)",1252,36.0802,71.2843,13.8917,65.6052125,18.1737,68.3053,16.2429,"Ground"
"254","Abiotic","Abiotic (n= 94 scans, 5 species)",1253,36.1087,71.2703,13.8858,65.602525,18.1689,68.3714,16.2485,"Ground"
"255","Abiotic","Abiotic (n= 94 scans, 5 species)",1254,36.1353,71.2555,13.8798,65.597975,18.164,68.4339,16.2534,"Ground"
"256","Abiotic","Abiotic (n= 94 scans, 5 species)",1255,36.1595,71.2378,13.8732,65.5906375,18.1585,68.4919,16.2573,"Ground"
"257","Abiotic","Abiotic (n= 94 scans, 5 species)",1256,36.183,71.2197,13.8665,65.58215,18.1531,68.5474,16.261,"Ground"
"258","Abiotic","Abiotic (n= 94 scans, 5 species)",1257,36.2077,71.2045,13.8604,65.574625,18.1489,68.6031,16.2655,"Ground"
"259","Abiotic","Abiotic (n= 94 scans, 5 species)",1258,36.235,71.1945,13.8551,65.5690625,18.1467,68.6606,16.2713,"Ground"
"260","Abiotic","Abiotic (n= 94 scans, 5 species)",1259,36.264,71.1884,13.85,65.5643625,18.1462,68.7185,16.2781,"Ground"
"261","Abiotic","Abiotic (n= 94 scans, 5 species)",1260,36.29405,71.1846,13.8458,65.560875,18.1464,68.7764,16.2855,"Ground"
"262","Abiotic","Abiotic (n= 94 scans, 5 species)",1261,36.32465,71.1821,13.8429,65.55915,18.1466,68.8342,16.2936,"Ground"
"263","Abiotic","Abiotic (n= 94 scans, 5 species)",1262,36.3562,71.1806,13.8423,65.5596,18.1462,68.8924,16.3027,"Ground"
"264","Abiotic","Abiotic (n= 94 scans, 5 species)",1263,36.3888,71.1809,13.8436,65.561875,18.146,68.9513,16.3129,"Ground"
"265","Abiotic","Abiotic (n= 94 scans, 5 species)",1264,36.4212,71.1819,13.8451,65.5656,18.1456,69.0086,16.3229,"Ground"
"266","Abiotic","Abiotic (n= 94 scans, 5 species)",1265,36.4519,71.1824,13.8455,65.570425,18.1452,69.0623,16.3316,"Ground"
"267","Abiotic","Abiotic (n= 94 scans, 5 species)",1266,36.4802,71.1831,13.8444,65.5768875,18.1442,69.112,16.3388,"Ground"
"268","Abiotic","Abiotic (n= 94 scans, 5 species)",1267,36.50705,71.1839,13.8426,65.5848,18.1431,69.1587,16.345,"Ground"
"269","Abiotic","Abiotic (n= 94 scans, 5 species)",1268,36.53415,71.1838,13.8406,65.592725,18.1424,69.203,16.3507,"Ground"
"270","Abiotic","Abiotic (n= 94 scans, 5 species)",1269,36.5631,71.1821,13.8389,65.5993875,18.143,69.2455,16.3561,"Ground"
"271","Abiotic","Abiotic (n= 94 scans, 5 species)",1270,36.5946,71.1787,13.838,65.605475,18.1453,69.2862,16.361,"Ground"
"272","Abiotic","Abiotic (n= 94 scans, 5 species)",1271,36.627,71.1742,13.837,65.611,18.1484,69.3248,16.3654,"Ground"
"273","Abiotic","Abiotic (n= 94 scans, 5 species)",1272,36.658,71.1685,13.8352,65.6154375,18.1507,69.3611,16.37,"Ground"
"274","Abiotic","Abiotic (n= 94 scans, 5 species)",1273,36.6856,71.1621,13.8316,65.6185875,18.1511,69.3948,16.3751,"Ground"
"275","Abiotic","Abiotic (n= 94 scans, 5 species)",1274,36.70995,71.155,13.8264,65.621175,18.1502,69.4262,16.3808,"Ground"
"276","Abiotic","Abiotic (n= 94 scans, 5 species)",1275,36.7329,71.1468,13.8203,65.6224125,18.1483,69.4551,16.3867,"Ground"
"277","Abiotic","Abiotic (n= 94 scans, 5 species)",1276,36.7564,71.1367,13.8139,65.6211375,18.1455,69.4815,16.392,"Ground"
"278","Abiotic","Abiotic (n= 94 scans, 5 species)",1277,36.78165,71.1245,13.8075,65.6165875,18.142,69.505,16.3965,"Ground"
"279","Abiotic","Abiotic (n= 94 scans, 5 species)",1278,36.80745,71.1106,13.8006,65.60895,18.1375,69.5257,16.4006,"Ground"
"280","Abiotic","Abiotic (n= 94 scans, 5 species)",1279,36.834,71.0947,13.7937,65.599225,18.1323,69.544,16.4041,"Ground"
"281","Abiotic","Abiotic (n= 94 scans, 5 species)",1280,36.8616,71.0765,13.7874,65.588325,18.1268,69.5603,16.4067,"Ground"
"282","Abiotic","Abiotic (n= 94 scans, 5 species)",1281,36.8909,71.0554,13.7819,65.576175,18.121,69.5754,16.408,"Ground"
"283","Abiotic","Abiotic (n= 94 scans, 5 species)",1282,36.92185,71.0316,13.777,65.5623875,18.1146,69.5889,16.4083,"Ground"
"284","Abiotic","Abiotic (n= 94 scans, 5 species)",1283,36.95275,71.0066,13.7722,65.54775,18.1081,69.5994,16.4082,"Ground"
"285","Abiotic","Abiotic (n= 94 scans, 5 species)",1284,36.9822,70.9821,13.7667,65.533075,18.0953,69.6056,16.4082,"Ground"
"286","Abiotic","Abiotic (n= 94 scans, 5 species)",1285,37.0094,70.9576,13.7599,65.5183875,18.082,69.6067,16.4076,"Ground"
"287","Abiotic","Abiotic (n= 94 scans, 5 species)",1286,37.0356,70.9329,13.7527,65.5033,18.0686,69.6041,16.407,"Ground"
"288","Abiotic","Abiotic (n= 94 scans, 5 species)",1287,37.06285,70.9087,13.7466,65.4878625,18.0554,69.5997,16.4071,"Ground"
"289","Abiotic","Abiotic (n= 94 scans, 5 species)",1288,37.0928,70.8856,13.7431,65.472125,18.0429,69.5953,16.409,"Ground"
"290","Abiotic","Abiotic (n= 94 scans, 5 species)",1289,37.12555,70.8639,13.7422,65.456125,18.0309,69.5902,16.4129,"Ground"
"291","Abiotic","Abiotic (n= 94 scans, 5 species)",1290,37.15965,70.8427,13.7428,65.4397375,18.0192,69.584,16.4178,"Ground"
"292","Abiotic","Abiotic (n= 94 scans, 5 species)",1291,37.19395,70.821,13.7437,65.42285,18.008,69.5674,16.4226,"Ground"
"293","Abiotic","Abiotic (n= 94 scans, 5 species)",1292,37.22825,70.7984,13.7445,65.4058,17.9975,69.5344,16.4268,"Ground"
"294","Abiotic","Abiotic (n= 94 scans, 5 species)",1293,37.2646,70.7757,13.7466,65.3889875,17.9886,69.5023,16.4317,"Ground"
"295","Abiotic","Abiotic (n= 94 scans, 5 species)",1294,37.29965,70.752,13.7481,65.3712125,17.9793,69.4687,16.4358,"Ground"
"296","Abiotic","Abiotic (n= 94 scans, 5 species)",1295,37.3297,70.7261,13.7467,65.350875,17.9675,69.4315,16.4369,"Ground"
"297","Abiotic","Abiotic (n= 94 scans, 5 species)",1296,37.3522,70.697,13.7407,65.32725,17.9516,69.3889,16.4337,"Ground"
"298","Abiotic","Abiotic (n= 94 scans, 5 species)",1297,37.369,70.6652,13.7313,65.30095,17.9327,69.3419,16.427,"Ground"
"299","Abiotic","Abiotic (n= 94 scans, 5 species)",1298,37.38205,70.6318,13.7198,65.2724,17.9121,69.2923,16.4185,"Ground"
"300","Abiotic","Abiotic (n= 94 scans, 5 species)",1299,37.39315,70.5979,13.7076,65.24195,17.8915,69.2414,16.4102,"Ground"
"301","Abiotic","Abiotic (n= 94 scans, 5 species)",1300,37.4004,70.5643,13.6939,65.2092,17.8699,69.1892,16.4016,"Ground"
"302","Abiotic","Abiotic (n= 94 scans, 5 species)",1301,37.4041,70.5302,13.6786,65.1741625,17.8473,69.1351,16.3924,"Ground"
"303","Abiotic","Abiotic (n= 94 scans, 5 species)",1302,37.409,70.4942,13.6641,65.1378125,17.8261,69.0801,16.3841,"Ground"
"304","Abiotic","Abiotic (n= 94 scans, 5 species)",1303,37.4197,70.455,13.6525,65.1008125,17.8087,69.025,16.3783,"Ground"
"305","Abiotic","Abiotic (n= 94 scans, 5 species)",1304,37.43475,70.411,13.643,65.061225,17.7942,68.9689,16.3741,"Ground"
"306","Abiotic","Abiotic (n= 94 scans, 5 species)",1305,37.45315,70.3648,13.6353,65.0208375,17.7823,68.9123,16.3716,"Ground"
"307","Abiotic","Abiotic (n= 94 scans, 5 species)",1306,37.47545,70.3199,13.63,64.9831125,17.7734,68.8567,16.3717,"Ground"
"308","Abiotic","Abiotic (n= 94 scans, 5 species)",1307,37.5027,70.2797,13.628,64.951,17.7683,68.8034,16.3756,"Ground"
"309","Abiotic","Abiotic (n= 94 scans, 5 species)",1308,37.53705,70.2434,13.6302,64.9247,17.7684,68.7528,16.3837,"Ground"
"310","Abiotic","Abiotic (n= 94 scans, 5 species)",1309,37.57415,70.2089,13.6343,64.9009125,17.7708,68.7029,16.3942,"Ground"
"311","Abiotic","Abiotic (n= 94 scans, 5 species)",1310,37.60885,70.1741,13.6374,64.87605,17.7723,68.6517,16.4046,"Ground"
"312","Abiotic","Abiotic (n= 94 scans, 5 species)",1311,37.6376,70.1381,13.6374,64.84695,17.7706,68.5983,16.4137,"Ground"
"313","Abiotic","Abiotic (n= 94 scans, 5 species)",1312,37.6633,70.1028,13.6359,64.8179,17.7676,68.5439,16.4231,"Ground"
"314","Abiotic","Abiotic (n= 94 scans, 5 species)",1313,37.6863,70.066,13.6333,64.787175,17.7637,68.4876,16.4318,"Ground"
"315","Abiotic","Abiotic (n= 94 scans, 5 species)",1314,37.6955,70.0253,13.63,64.752775,17.7589,68.4279,16.4385,"Ground"
"316","Abiotic","Abiotic (n= 94 scans, 5 species)",1315,37.7022,69.9791,13.6255,64.7134125,17.7534,68.3638,16.4422,"Ground"
"317","Abiotic","Abiotic (n= 94 scans, 5 species)",1316,37.7068,69.929,13.6197,64.670475,17.7471,68.2963,16.4438,"Ground"
"318","Abiotic","Abiotic (n= 94 scans, 5 species)",1317,37.7108,69.8776,13.6142,64.625725,17.7401,68.2273,16.445,"Ground"
"319","Abiotic","Abiotic (n= 94 scans, 5 species)",1318,37.7158,69.8274,13.6103,64.5811625,17.7327,68.1587,16.4474,"Ground"
"320","Abiotic","Abiotic (n= 94 scans, 5 species)",1319,37.7219,69.7794,13.6084,64.5369625,17.7249,68.0913,16.4514,"Ground"
"321","Abiotic","Abiotic (n= 94 scans, 5 species)",1320,37.7283,69.7316,13.6075,64.492025,17.7166,68.0235,16.456,"Ground"
"322","Abiotic","Abiotic (n= 94 scans, 5 species)",1321,37.734,69.682,13.6064,64.445725,17.7077,67.9538,16.4602,"Ground"
"323","Abiotic","Abiotic (n= 94 scans, 5 species)",1322,37.7383,69.6287,13.6037,64.3974125,17.6979,67.8807,16.4634,"Ground"
"324","Abiotic","Abiotic (n= 94 scans, 5 species)",1323,37.7418,69.5722,13.6002,64.3476375,17.6871,67.8047,16.4659,"Ground"
"325","Abiotic","Abiotic (n= 94 scans, 5 species)",1324,37.7443,69.5133,13.5959,64.2961625,17.6763,67.7262,16.4678,"Ground"
"326","Abiotic","Abiotic (n= 94 scans, 5 species)",1325,37.745,69.4525,13.5907,64.2425,17.6681,67.6456,16.4686,"Ground"
"327","Abiotic","Abiotic (n= 94 scans, 5 species)",1326,37.7431,69.3902,13.5842,64.1860875,17.6598,67.5628,16.4677,"Ground"
"328","Abiotic","Abiotic (n= 94 scans, 5 species)",1327,37.7386,69.3255,13.5764,64.1268375,17.6512,67.4772,16.4651,"Ground"
"329","Abiotic","Abiotic (n= 94 scans, 5 species)",1328,37.7326,69.2594,13.5678,64.065625,17.6422,67.3898,16.4616,"Ground"
"330","Abiotic","Abiotic (n= 94 scans, 5 species)",1329,37.7265,69.193,13.5592,64.0032375,17.6328,67.3017,16.4586,"Ground"
"331","Abiotic","Abiotic (n= 94 scans, 5 species)",1330,37.7204,69.126,13.5505,63.939075,17.6226,67.2127,16.4565,"Ground"
"332","Abiotic","Abiotic (n= 94 scans, 5 species)",1331,37.7139,69.0581,13.5417,63.87275,17.6119,67.1224,16.4548,"Ground"
"333","Abiotic","Abiotic (n= 94 scans, 5 species)",1332,37.7074,68.9905,13.5327,63.8069125,17.601,67.032,16.4531,"Ground"
"334","Abiotic","Abiotic (n= 94 scans, 5 species)",1333,37.7016,68.9249,13.5239,63.7442375,17.5902,66.9424,16.4508,"Ground"
"335","Abiotic","Abiotic (n= 94 scans, 5 species)",1334,37.6963,68.8611,13.5149,63.684875,17.5789,66.8531,16.4472,"Ground"
"336","Abiotic","Abiotic (n= 94 scans, 5 species)",1335,37.6915,68.7986,13.5058,63.6277875,17.5674,66.7641,16.443,"Ground"
"337","Abiotic","Abiotic (n= 94 scans, 5 species)",1336,37.6876,68.7379,13.4973,63.5727375,17.5572,66.6769,16.4396,"Ground"
"338","Abiotic","Abiotic (n= 94 scans, 5 species)",1337,37.6852,68.6797,13.4902,63.519675,17.5499,66.5932,16.4382,"Ground"
"339","Abiotic","Abiotic (n= 94 scans, 5 species)",1338,37.6842,68.6251,13.4841,63.4697625,17.5455,66.5161,16.4387,"Ground"
"340","Abiotic","Abiotic (n= 94 scans, 5 species)",1339,37.6842,68.572,13.4788,63.4214125,17.5339,66.4914,16.4403,"Ground"
"341","Abiotic","Abiotic (n= 94 scans, 5 species)",1340,37.6852,68.5178,13.4743,63.372625,17.5195,66.4664,16.4421,"Ground"
"342","Abiotic","Abiotic (n= 94 scans, 5 species)",1341,37.6878,68.4603,13.4707,63.3218,17.5055,66.4394,16.4443,"Ground"
"343","Abiotic","Abiotic (n= 94 scans, 5 species)",1342,37.6936,68.4013,13.4689,63.2705625,17.4929,66.4121,16.4483,"Ground"
"344","Abiotic","Abiotic (n= 94 scans, 5 species)",1343,37.6988,68.3404,13.4671,63.218075,17.4794,66.3836,16.4513,"Ground"
"345","Abiotic","Abiotic (n= 94 scans, 5 species)",1344,37.6987,68.2772,13.4629,63.16345,17.4629,66.3529,16.4501,"Ground"
"346","Abiotic","Abiotic (n= 94 scans, 5 species)",1345,37.6902,68.2101,13.4547,63.105275,17.4416,66.3193,16.4426,"Ground"
"347","Abiotic","Abiotic (n= 94 scans, 5 species)",1346,37.6758,68.1395,13.4437,63.044175,17.4168,66.2832,16.4305,"Ground"
"348","Abiotic","Abiotic (n= 94 scans, 5 species)",1347,37.6595,68.069,13.4322,62.9827875,17.3908,66.2461,16.4165,"Ground"
"349","Abiotic","Abiotic (n= 94 scans, 5 species)",1348,37.6455,68.0022,13.4227,62.9236375,17.366,66.2092,16.4031,"Ground"
"350","Abiotic","Abiotic (n= 94 scans, 5 species)",1349,37.6334,67.9384,13.4153,62.8655625,17.3422,66.1706,16.3893,"Ground"
"351","Abiotic","Abiotic (n= 94 scans, 5 species)",1350,37.61585,67.8769,13.4091,62.8084875,17.3187,66.1313,16.3748,"Ground"
"352","Abiotic","Abiotic (n= 94 scans, 5 species)",1351,37.5954,67.8193,13.4037,62.7548875,17.2962,66.095,16.3621,"Ground"
"353","Abiotic","Abiotic (n= 94 scans, 5 species)",1352,37.57805,67.7678,13.3992,62.7075625,17.2756,66.0658,16.3538,"Ground"
"354","Abiotic","Abiotic (n= 94 scans, 5 species)",1353,37.5646,67.7257,13.3962,62.669475,17.2575,66.046,16.35,"Ground"
"355","Abiotic","Abiotic (n= 94 scans, 5 species)",1354,37.5528,67.687,13.3939,62.6346375,17.2404,66.0295,16.3486,"Ground"
"356","Abiotic","Abiotic (n= 94 scans, 5 species)",1355,37.5403,67.6436,13.3909,62.5953875,17.2223,66.009,16.3471,"Ground"
"357","Abiotic","Abiotic (n= 94 scans, 5 species)",1356,37.525,67.5898,13.3863,62.5459625,17.2016,65.8988,16.3435,"Ground"
"358","Abiotic","Abiotic (n= 94 scans, 5 species)",1357,37.4838,67.5294,13.3808,62.4897625,17.179,65.7957,16.3391,"Ground"
"359","Abiotic","Abiotic (n= 94 scans, 5 species)",1358,37.41325,67.4632,13.3744,62.428475,17.156,65.6924,16.3342,"Ground"
"360","Abiotic","Abiotic (n= 94 scans, 5 species)",1359,37.34225,67.3914,13.3675,62.362925,17.1397,65.5771,16.3289,"Ground"
"361","Abiotic","Abiotic (n= 94 scans, 5 species)",1360,37.2715,67.3132,13.3599,62.2930375,17.1271,65.4532,16.3229,"Ground"
"362","Abiotic","Abiotic (n= 94 scans, 5 species)",1361,37.2006,67.2288,13.3517,62.2184125,17.1174,65.3254,16.3163,"Ground"
