"","ScanID","PFT","PFT_2","PFT_3","Freq","area","350","450","550","650","750","850","950","1050","1150","1250","1350","1450","1550","1650","1750","1850","1950","2050","2150","2250","2350","2450"
"84","5","clagra","Cladonia gracilis","Lichen",18,"Big Trail",0.392043,0.280114,0.393172,0.291905,0.544821,0.555607,0.550853,0.57425,0.533751,0.523798,0.4433,0.207457,0.287988,0.349194,0.32905,0.295989,0.093955,0.170067,0.22607,0.236864,0.202004,0.131002
"85","4","clagra","Cladonia gracilis","Lichen",18,"Big Trail",0.353318,0.239511,0.340253,0.23652,0.553977,0.557092,0.545082,0.57109,0.525262,0.514964,0.436975,0.222265,0.296109,0.35381,0.335493,0.303683,0.117723,0.188017,0.240219,0.250375,0.225301,0.157536
"86","5","clagra","Cladonia gracilis","Lichen",18,"Big Trail",0.392043,0.280114,0.393172,0.291905,0.544821,0.555607,0.550853,0.57425,0.533751,0.523798,0.4433,0.207457,0.287988,0.349194,0.32905,0.295989,0.093955,0.170067,0.22607,0.236864,0.202004,0.131002
"87","58","clagra","Cladonia gracilis","Lichen",18,"Murphy",0.112976,0.043865,0.067524,0.101977,0.274462,0.361687,0.401558,0.433139,0.448418,0.460657,0.456156,0.335728,0.366254,0.395416,0.362784,0.383694,0.278179,0.282246,0.282046,0.274014,0.236053,0.208955
"88","57","clagra","Cladonia gracilis","Lichen",18,"Murphy",0.035513,0.018798,0.021708,0.028553,0.076969,0.112552,0.128817,0.150824,0.155088,0.166945,0.160376,0.111573,0.125652,0.138167,0.125403,0.131858,0.089217,0.091717,0.092025,0.089783,0.077667,0.067363
"89","6","clagra","Cladonia gracilis","Lichen",18,"Big Trail",0.367257,0.226136,0.335266,0.239585,0.609556,0.623583,0.615312,0.642964,0.587165,0.576616,0.475266,0.211557,0.303856,0.375061,0.350463,0.30732,0.099676,0.176554,0.237803,0.243052,0.206627,0.134383
"90","2","clagra","Cladonia gracilis","Lichen",18,"Big Trail",0.372235,0.163096,0.234878,0.194586,0.498862,0.532069,0.528181,0.540792,0.479548,0.462697,0.364853,0.155389,0.21529,0.266565,0.244028,0.214197,0.07597,0.125633,0.163387,0.165948,0.1458,0.094374
"91","20","clamit","Cladonia mitis","Lichen",17,"Murphy",0.232944,0.309842,0.408401,0.424833,0.538366,0.548875,0.536055,0.549867,0.495711,0.474046,0.382908,0.152627,0.221211,0.281367,0.257667,0.231531,0.072462,0.126953,0.176433,0.180897,0.137798,0.091574
"92","clamit_Brooks002","clamit","Cladonia mitis","Lichen",17,"Brooks_Range",0.12378,0.183248,0.247556,0.276486,0.395385,0.4236,0.435094,0.46544,0.471144,0.475357,0.470199,0.362189,0.390908,0.4201,0.402394,0.419416,0.276217,0.32017,0.328612,0.319052,0.29209,0.253808
"93","63","clamit","Cladonia mitis","Lichen",17,"Murphy",0.160704,0.20401,0.276608,0.283132,0.398106,0.409038,0.4062,0.422995,0.422267,0.427056,0.41583,0.319044,0.347149,0.373403,0.35043,0.364225,0.263392,0.273248,0.274475,0.26586,0.240251,0.210163
"94","67","clamit","Cladonia mitis","Lichen",17,"Murphy",0.114686,0.143528,0.185419,0.19236,0.269601,0.277162,0.276673,0.28742,0.287666,0.288993,0.281135,0.20611,0.22476,0.244161,0.226433,0.237299,0.171964,0.178434,0.179549,0.176965,0.157029,0.134447
"95","20","clamit","Cladonia mitis","Lichen",17,"Murphy",0.232944,0.309842,0.408401,0.424833,0.538366,0.548875,0.536055,0.549867,0.495711,0.474046,0.382908,0.152627,0.221211,0.281367,0.257667,0.231531,0.072462,0.126953,0.176433,0.180897,0.137798,0.091574
"96","24","clamit","Cladonia mitis","Lichen",17,"Murphy",0.236902,0.275892,0.374492,0.351294,0.522841,0.533952,0.518117,0.532043,0.474441,0.450924,0.363847,0.158947,0.217495,0.267998,0.246877,0.22839,0.081874,0.134389,0.176581,0.17619,0.137113,0.094647
"97","clamit_Brooks003","clamit","Cladonia mitis","Lichen",17,"Brooks_Range",0.133708,0.191815,0.254444,0.263591,0.3511,0.368865,0.375792,0.390618,0.391095,0.389965,0.381515,0.276117,0.301145,0.32945,0.311099,0.324527,0.201139,0.239459,0.244613,0.240959,0.21092,0.176154
"98","22","clamit","Cladonia mitis","Lichen",17,"Murphy",0.251421,0.30245,0.415423,0.386425,0.615899,0.63326,0.612551,0.623152,0.557969,0.535245,0.434109,0.194743,0.265281,0.327006,0.300826,0.272768,0.102346,0.166418,0.219312,0.22024,0.176953,0.12543
"99","65","clamit","Cladonia mitis","Lichen",17,"Murphy",0.119979,0.132486,0.170134,0.161736,0.277527,0.286411,0.287046,0.292571,0.288667,0.285949,0.272906,0.178113,0.198917,0.222288,0.203358,0.214477,0.127647,0.148553,0.149149,0.14928,0.127574,0.10478
"100","66","clamit","Cladonia mitis","Lichen",17,"Murphy",0.130173,0.156965,0.201952,0.20529,0.296183,0.306311,0.303537,0.313992,0.309679,0.310796,0.29632,0.203279,0.225152,0.247806,0.225636,0.237281,0.155147,0.165703,0.166996,0.165571,0.143145,0.118076
"101","24","clamit","Cladonia mitis","Lichen",17,"Murphy",0.236902,0.275892,0.374492,0.351294,0.522841,0.533952,0.518117,0.532043,0.474441,0.450924,0.363847,0.158947,0.217495,0.267998,0.246877,0.22839,0.081874,0.134389,0.176581,0.17619,0.137113,0.094647
"102","24","clamit","Cladonia mitis","Lichen",17,"Murphy",0.236902,0.275892,0.374492,0.351294,0.522841,0.533952,0.518117,0.532043,0.474441,0.450924,0.363847,0.158947,0.217495,0.267998,0.246877,0.22839,0.081874,0.134389,0.176581,0.17619,0.137113,0.094647
"103","65","clamit","Cladonia mitis","Lichen",17,"Murphy",0.119979,0.132486,0.170134,0.161736,0.277527,0.286411,0.287046,0.292571,0.288667,0.285949,0.272906,0.178113,0.198917,0.222288,0.203358,0.214477,0.127647,0.148553,0.149149,0.14928,0.127574,0.10478
"104","25","clamit","Cladonia mitis","Lichen",17,"Murphy",0.303854,0.369248,0.513388,0.469205,0.728828,0.743622,0.720607,0.731589,0.658338,0.625879,0.508504,0.207538,0.296237,0.371325,0.341098,0.313998,0.096358,0.175555,0.241497,0.245712,0.190101,0.126386
"105","22","clamit","Cladonia mitis","Lichen",17,"Murphy",0.251421,0.30245,0.415423,0.386425,0.615899,0.63326,0.612551,0.623152,0.557969,0.535245,0.434109,0.194743,0.265281,0.327006,0.300826,0.272768,0.102346,0.166418,0.219312,0.22024,0.176953,0.12543
"106","22","claran","Cladonia rangiferina","Lichen",20,"Big Trail",0.424625,0.216221,0.297539,0.241736,0.503321,0.529678,0.527763,0.536907,0.48628,0.474205,0.384779,0.167236,0.242513,0.299567,0.276995,0.243689,0.076284,0.139598,0.190068,0.194192,0.159636,0.10182
"107","17","claran","Cladonia rangiferina","Lichen",20,"Big Trail",0.436538,0.245763,0.331185,0.256681,0.625941,0.653967,0.656584,0.670199,0.62907,0.617347,0.537696,0.294131,0.37902,0.44195,0.418101,0.392658,0.167696,0.252511,0.306785,0.313324,0.281269,0.203939
"108","claran_AK2018_04","claran","Cladonia rangiferina","Lichen",20,"AK2018",0.11243,0.209015,0.253842,0.264457,0.428048,0.458247,0.467367,0.471153,0.470918,0.467911,0.455911,0.323882,0.359845,0.393466,0.370643,0.381086,0.223622,0.26958,0.277003,0.276685,0.24417,0.202248
"109","14","claran","Cladonia rangiferina","Lichen",20,"Big Trail",0.440722,0.269175,0.355024,0.279861,0.571479,0.593224,0.590673,0.597995,0.556005,0.540696,0.463185,0.243905,0.313846,0.369257,0.347748,0.325481,0.144875,0.210508,0.249897,0.252898,0.227355,0.166174
"110","16","claran","Cladonia rangiferina","Lichen",20,"Big Trail",0.406384,0.228059,0.319984,0.262554,0.575685,0.609367,0.597673,0.616603,0.546363,0.535944,0.423895,0.167784,0.260766,0.330913,0.303182,0.260144,0.069799,0.137151,0.194763,0.197765,0.160354,0.097487
"111","29","claran","Cladonia rangiferina","Lichen",20,"Murphy",0.181323,0.176722,0.261404,0.263582,0.50867,0.559731,0.560662,0.588052,0.546075,0.533895,0.444158,0.173377,0.268483,0.343128,0.316555,0.284064,0.076476,0.146307,0.212677,0.216557,0.163879,0.104241
"112","claran_AK2018_02","claran","Cladonia rangiferina","Lichen",20,"AK2018",0.078146,0.137992,0.169563,0.16323,0.263362,0.273316,0.276352,0.281236,0.279639,0.275065,0.265542,0.178535,0.196476,0.216233,0.200728,0.208942,0.120408,0.143768,0.148664,0.151193,0.129755,0.104802
"113","28","claran","Cladonia rangiferina","Lichen",20,"Murphy",0.253692,0.249531,0.344541,0.341228,0.590868,0.644855,0.646804,0.664266,0.616244,0.596432,0.496033,0.20575,0.299097,0.373819,0.344941,0.315735,0.097331,0.180763,0.250846,0.256359,0.196632,0.128076
"114","24","claran","Cladonia rangiferina","Lichen",20,"Big Trail",0.470745,0.285552,0.368465,0.279312,0.660042,0.681749,0.686524,0.695252,0.668257,0.657798,0.592972,0.338448,0.421194,0.486221,0.459711,0.443421,0.201049,0.288016,0.333244,0.339868,0.307581,0.227255
"115","24","claran","Cladonia rangiferina","Lichen",20,"Big Trail",0.470745,0.285552,0.368465,0.279312,0.660042,0.681749,0.686524,0.695252,0.668257,0.657798,0.592972,0.338448,0.421194,0.486221,0.459711,0.443421,0.201049,0.288016,0.333244,0.339868,0.307581,0.227255
"116","24","claran","Cladonia rangiferina","Lichen",20,"Big Trail",0.470745,0.285552,0.368465,0.279312,0.660042,0.681749,0.686524,0.695252,0.668257,0.657798,0.592972,0.338448,0.421194,0.486221,0.459711,0.443421,0.201049,0.288016,0.333244,0.339868,0.307581,0.227255
"117","18","claran","Cladonia rangiferina","Lichen",20,"Big Trail",0.431369,0.276122,0.356954,0.282507,0.557731,0.576171,0.583106,0.587889,0.570565,0.561482,0.511116,0.300233,0.362241,0.41521,0.391898,0.383439,0.189348,0.257154,0.287169,0.29245,0.264081,0.202267
"118","28","claran","Cladonia rangiferina","Lichen",20,"Murphy",0.253692,0.249531,0.344541,0.341228,0.590868,0.644855,0.646804,0.664266,0.616244,0.596432,0.496033,0.20575,0.299097,0.373819,0.344941,0.315735,0.097331,0.180763,0.250846,0.256359,0.196632,0.128076
"119","14","claran","Cladonia rangiferina","Lichen",20,"Big Trail",0.440722,0.269175,0.355024,0.279861,0.571479,0.593224,0.590673,0.597995,0.556005,0.540696,0.463185,0.243905,0.313846,0.369257,0.347748,0.325481,0.144875,0.210508,0.249897,0.252898,0.227355,0.166174
"120","17","claran","Cladonia rangiferina","Lichen",20,"Big Trail",0.436538,0.245763,0.331185,0.256681,0.625941,0.653967,0.656584,0.670199,0.62907,0.617347,0.537696,0.294131,0.37902,0.44195,0.418101,0.392658,0.167696,0.252511,0.306785,0.313324,0.281269,0.203939
"121","70","claste","Cladonia steallaris","Lichen",20,"Murphy",0.179216,0.223251,0.312648,0.331973,0.410292,0.415923,0.407739,0.413981,0.406297,0.406571,0.3917,0.293351,0.31905,0.343715,0.319377,0.333503,0.248885,0.254326,0.255395,0.245795,0.217024,0.188403
"122","claste_Beth001","claste","Cladonia steallaris","Lichen",20,"Bethel",0.157938,0.181989,0.25204,0.272252,0.390024,0.41352,0.421734,0.419183,0.416011,0.410156,0.394858,0.282702,0.305171,0.328166,0.306398,0.317643,0.199632,0.233977,0.236334,0.224342,0.198062,0.165492
"123","claste_Brooks002","claste","Cladonia steallaris","Lichen",20,"Brooks_Range",0.095518,0.132325,0.166851,0.167439,0.217671,0.222669,0.223157,0.223682,0.221238,0.217753,0.210234,0.152451,0.162719,0.175631,0.164312,0.171847,0.10852,0.124396,0.12599,0.123049,0.107673,0.089231
"124","claste_Brooks007","claste","Cladonia steallaris","Lichen",20,"Brooks_Range",0.10162,0.14859,0.191629,0.198964,0.234959,0.243889,0.243884,0.255675,0.256465,0.259729,0.25588,0.205068,0.218189,0.232238,0.223259,0.231171,0.162034,0.188922,0.193631,0.19126,0.172937,0.149063
"125","73","claste","Cladonia steallaris","Lichen",20,"Murphy",0.151658,0.189901,0.251277,0.26223,0.34194,0.355618,0.35445,0.36413,0.358547,0.356559,0.343154,0.248419,0.269153,0.292253,0.273427,0.286301,0.189502,0.21514,0.218345,0.21613,0.188621,0.159551
"126","claste_Beth004","claste","Cladonia steallaris","Lichen",20,"Bethel",0.130515,0.146521,0.193241,0.206765,0.30458,0.322221,0.324497,0.322472,0.313787,0.305712,0.284141,0.179889,0.202436,0.224955,0.208021,0.212951,0.114801,0.146738,0.153444,0.148069,0.12518,0.099193
"127","70","claste","Cladonia steallaris","Lichen",20,"Murphy",0.179216,0.223251,0.312648,0.331973,0.410292,0.415923,0.407739,0.413981,0.406297,0.406571,0.3917,0.293351,0.31905,0.343715,0.319377,0.333503,0.248885,0.254326,0.255395,0.245795,0.217024,0.188403
"128","claste_Brooks008","claste","Cladonia steallaris","Lichen",20,"Brooks_Range",0.102132,0.139514,0.177854,0.180928,0.247662,0.262326,0.266478,0.280505,0.282076,0.284753,0.279545,0.205961,0.223953,0.244599,0.231065,0.24298,0.146732,0.173427,0.175461,0.171813,0.148053,0.124076
"129","claste_Beth003","claste","Cladonia steallaris","Lichen",20,"Bethel",0.119088,0.133358,0.174092,0.194544,0.257807,0.275932,0.282651,0.282673,0.27833,0.273118,0.257874,0.174779,0.192067,0.210228,0.196177,0.201478,0.120639,0.145645,0.148901,0.143862,0.122942,0.099065
"130","claste_Beth004","claste","Cladonia steallaris","Lichen",20,"Bethel",0.130515,0.146521,0.193241,0.206765,0.30458,0.322221,0.324497,0.322472,0.313787,0.305712,0.284141,0.179889,0.202436,0.224955,0.208021,0.212951,0.114801,0.146738,0.153444,0.148069,0.12518,0.099193
"131","72","claste","Cladonia steallaris","Lichen",20,"Murphy",0.135549,0.153225,0.191783,0.195151,0.286617,0.304966,0.306218,0.315822,0.310592,0.310227,0.295958,0.201355,0.221706,0.243778,0.224054,0.236342,0.151908,0.172615,0.172717,0.171393,0.146227,0.122847
"132","claste_Brooks001","claste","Cladonia steallaris","Lichen",20,"Brooks_Range",0.128492,0.170539,0.228024,0.23487,0.314677,0.324762,0.327358,0.329095,0.327092,0.323468,0.315986,0.238156,0.252538,0.270691,0.255054,0.266505,0.178443,0.203241,0.204275,0.196783,0.172001,0.145602
"133","70","claste","Cladonia steallaris","Lichen",20,"Murphy",0.179216,0.223251,0.312648,0.331973,0.410292,0.415923,0.407739,0.413981,0.406297,0.406571,0.3917,0.293351,0.31905,0.343715,0.319377,0.333503,0.248885,0.254326,0.255395,0.245795,0.217024,0.188403
"134","claste_Brooks005","claste","Cladonia steallaris","Lichen",20,"Brooks_Range",0.135022,0.191169,0.262195,0.272425,0.367453,0.382473,0.384056,0.394383,0.392733,0.390806,0.381972,0.293757,0.313909,0.335325,0.318369,0.329955,0.214044,0.25063,0.25539,0.24795,0.219078,0.189085
"135","claste_Brooks007","claste","Cladonia steallaris","Lichen",20,"Brooks_Range",0.10162,0.14859,0.191629,0.198964,0.234959,0.243889,0.243884,0.255675,0.256465,0.259729,0.25588,0.205068,0.218189,0.232238,0.223259,0.231171,0.162034,0.188922,0.193631,0.19126,0.172937,0.149063
"136","clasty_Beth001","clasty","Cladonia stygia","Lichen",18,"Bethel",0.109572,0.089024,0.108115,0.134798,0.233147,0.294032,0.329995,0.349623,0.365104,0.374347,0.370031,0.254724,0.282995,0.310373,0.289782,0.300184,0.172142,0.209497,0.21627,0.211882,0.18609,0.153683
"137","31","clasty","Cladonia stygia","Lichen",18,"Murphy",0.233686,0.229708,0.311401,0.287298,0.553143,0.570523,0.554459,0.556993,0.513386,0.494975,0.421349,0.206453,0.281942,0.336541,0.313979,0.291321,0.100967,0.178756,0.238432,0.237505,0.189584,0.128485
"138","clasty_Brooks003","clasty","Cladonia stygia","Lichen",18,"Brooks_Range",0.115578,0.112204,0.165358,0.202404,0.30485,0.339331,0.346522,0.361309,0.349887,0.34594,0.308011,0.146066,0.202995,0.246204,0.230508,0.216938,0.071192,0.128147,0.17525,0.178043,0.139604,0.094119
"139","clasty_Brooks008","clasty","Cladonia stygia","Lichen",18,"Brooks_Range",0.081832,0.088909,0.1083,0.12981,0.214035,0.250314,0.267802,0.286229,0.290928,0.295932,0.292621,0.217132,0.238085,0.25943,0.247837,0.258353,0.15503,0.185012,0.189271,0.18471,0.163806,0.135892
"140","clasty_Beth004","clasty","Cladonia stygia","Lichen",18,"Bethel",0.136654,0.097397,0.121447,0.154958,0.260594,0.322162,0.359954,0.378961,0.398115,0.410486,0.408099,0.275421,0.30722,0.341926,0.317925,0.332844,0.188835,0.232288,0.23775,0.234165,0.198399,0.161482
"141","clasty_Brooks008","clasty","Cladonia stygia","Lichen",18,"Brooks_Range",0.081832,0.088909,0.1083,0.12981,0.214035,0.250314,0.267802,0.286229,0.290928,0.295932,0.292621,0.217132,0.238085,0.25943,0.247837,0.258353,0.15503,0.185012,0.189271,0.18471,0.163806,0.135892
"142","clasty_Brooks003","clasty","Cladonia stygia","Lichen",18,"Brooks_Range",0.115578,0.112204,0.165358,0.202404,0.30485,0.339331,0.346522,0.361309,0.349887,0.34594,0.308011,0.146066,0.202995,0.246204,0.230508,0.216938,0.071192,0.128147,0.17525,0.178043,0.139604,0.094119
"143","clasty_Brooks001","clasty","Cladonia stygia","Lichen",18,"Brooks_Range",0.123746,0.087426,0.134544,0.180286,0.321785,0.378978,0.392342,0.408889,0.385148,0.376999,0.319955,0.125744,0.193979,0.244865,0.22398,0.201988,0.050685,0.105976,0.156645,0.158465,0.114605,0.068372
"144","clasty_Beth003","clasty","Cladonia stygia","Lichen",18,"Bethel",0.104428,0.098003,0.125425,0.162159,0.265572,0.319449,0.348437,0.367386,0.379845,0.385957,0.381113,0.264774,0.294123,0.323225,0.303862,0.315931,0.183908,0.221662,0.227924,0.222788,0.196049,0.164662
"145","34","clasty","Cladonia stygia","Lichen",18,"Murphy",0.192698,0.191141,0.271321,0.253546,0.430201,0.454217,0.455411,0.46953,0.447754,0.441469,0.383456,0.170592,0.242671,0.300054,0.27726,0.256624,0.08235,0.145544,0.197735,0.199806,0.155316,0.102696
"146","clasty_Brooks006","clasty","Cladonia stygia","Lichen",18,"Brooks_Range",0.081449,0.058872,0.079378,0.096545,0.187177,0.220189,0.237651,0.256902,0.265644,0.272513,0.271548,0.192791,0.213024,0.235827,0.22235,0.234428,0.141606,0.167689,0.170511,0.167942,0.142664,0.119257
"147","clasty_Beth002","clasty","Cladonia stygia","Lichen",18,"Bethel",0.115411,0.088654,0.110224,0.140579,0.24255,0.304183,0.343667,0.365954,0.382271,0.390585,0.385374,0.254523,0.283941,0.315662,0.292622,0.305699,0.173642,0.210458,0.215022,0.210567,0.180426,0.147861
"148","clasty_Brooks003","clasty","Cladonia stygia","Lichen",18,"Brooks_Range",0.115578,0.112204,0.165358,0.202404,0.30485,0.339331,0.346522,0.361309,0.349887,0.34594,0.308011,0.146066,0.202995,0.246204,0.230508,0.216938,0.071192,0.128147,0.17525,0.178043,0.139604,0.094119
"149","clasty_Brooks001","clasty","Cladonia stygia","Lichen",18,"Brooks_Range",0.123746,0.087426,0.134544,0.180286,0.321785,0.378978,0.392342,0.408889,0.385148,0.376999,0.319955,0.125744,0.193979,0.244865,0.22398,0.201988,0.050685,0.105976,0.156645,0.158465,0.114605,0.068372
"150","31","clasty","Cladonia stygia","Lichen",18,"Murphy",0.233686,0.229708,0.311401,0.287298,0.553143,0.570523,0.554459,0.556993,0.513386,0.494975,0.421349,0.206453,0.281942,0.336541,0.313979,0.291321,0.100967,0.178756,0.238432,0.237505,0.189584,0.128485
"151","119","dryala","Dryas alleghenies","Dwarf Shrub",272,"Big Trail",0.314454,0.044752,0.115628,0.049576,0.542593,0.599858,0.613073,0.632285,0.594204,0.592554,0.500592,0.163865,0.285486,0.368194,0.332091,0.297541,0.057266,0.131568,0.196081,0.214214,0.148272,0.07785
"152","86","dryala","Dryas alleghenies","Dwarf Shrub",272,"Big Trail",0.270599,0.051854,0.111678,0.051458,0.523105,0.55761,0.56691,0.589632,0.57345,0.576455,0.515719,0.198538,0.321563,0.406975,0.372391,0.34527,0.071573,0.147967,0.215644,0.230627,0.169195,0.098783
"153","117","dryala","Dryas alleghenies","Dwarf Shrub",272,"Big Trail",0.28281,0.040356,0.09953,0.048502,0.497728,0.53989,0.544736,0.562762,0.524797,0.520905,0.43765,0.147066,0.242299,0.313019,0.27763,0.258046,0.058058,0.118457,0.168593,0.177513,0.123371,0.07225
"154","48","dryala","Dryas alleghenies","Dwarf Shrub",272,"Wickersham B",0.357643,0.047809,0.176844,0.052631,0.656356,0.678592,0.670576,0.668464,0.62717,0.625968,0.533196,0.221246,0.350485,0.410527,0.36907,0.328675,0.085603,0.188676,0.232018,0.249145,0.182481,0.097491
"155","101","dryala","Dryas alleghenies","Dwarf Shrub",272,"Big Trail",0.2445,0.035336,0.090508,0.033883,0.419159,0.446338,0.441087,0.453459,0.415,0.405195,0.334895,0.109703,0.1832,0.237771,0.213909,0.194149,0.039777,0.087964,0.130175,0.142402,0.100187,0.054563
"156","120","dryala","Dryas alleghenies","Dwarf Shrub",272,"Big Trail",0.342836,0.052299,0.156867,0.0554,0.677401,0.713545,0.709641,0.726279,0.67587,0.662473,0.562463,0.200605,0.331662,0.42295,0.390293,0.353249,0.07082,0.162289,0.242729,0.266119,0.193861,0.106402
"157","53","dryala","Dryas alleghenies","Dwarf Shrub",272,"Wickersham B",0.398959,0.067419,0.173988,0.07792,0.648961,0.675073,0.682139,0.673528,0.655538,0.652672,0.607288,0.365646,0.451139,0.48658,0.461824,0.451462,0.185346,0.276433,0.282651,0.311017,0.265094,0.178627
"158","125","dryala","Dryas alleghenies","Dwarf Shrub",272,"Big Trail",0.356524,0.070218,0.143292,0.09043,0.545596,0.623314,0.635886,0.653649,0.591311,0.572863,0.461367,0.158637,0.241784,0.309643,0.279766,0.256977,0.079708,0.127376,0.16417,0.175922,0.132123,0.084303
"159","35","dryala","Dryas alleghenies","Dwarf Shrub",272,"Big Trail",0.282404,0.036308,0.105807,0.035339,0.557122,0.604329,0.605109,0.623614,0.572448,0.561917,0.46441,0.152856,0.258837,0.33528,0.302886,0.275669,0.050501,0.117034,0.170612,0.186008,0.133509,0.071354
"160","90","dryala","Dryas alleghenies","Dwarf Shrub",272,"Big Trail",0.354095,0.050528,0.126698,0.045962,0.654039,0.701705,0.700339,0.711054,0.658155,0.641727,0.537224,0.178392,0.296545,0.383836,0.34983,0.318803,0.056748,0.131694,0.197094,0.216189,0.153389,0.080747
"161","75","dryala","Dryas alleghenies","Dwarf Shrub",272,"Big Trail",0.287985,0.044068,0.137019,0.058357,0.584496,0.623665,0.623612,0.64406,0.602356,0.594021,0.501632,0.153491,0.278401,0.369373,0.335969,0.296861,0.049636,0.113813,0.18252,0.198635,0.136411,0.070998
"162","73","dryala","Dryas alleghenies","Dwarf Shrub",272,"Wickersham B",0.361433,0.061484,0.147866,0.0582,0.563218,0.586995,0.580436,0.580956,0.535545,0.533114,0.439318,0.166355,0.272019,0.326944,0.28959,0.255762,0.065615,0.140432,0.18358,0.192469,0.138332,0.075204
"163","40","dryala","Dryas alleghenies","Dwarf Shrub",272,"Big Trail",0.160613,0.049281,0.126275,0.080091,0.30405,0.32386,0.325796,0.34183,0.319773,0.315695,0.266458,0.095396,0.153511,0.198971,0.184116,0.166614,0.044673,0.075904,0.108053,0.114122,0.088205,0.054576
"164","137","dryala","Dryas alleghenies","Dwarf Shrub",272,"Big Trail",0.278247,0.043449,0.105105,0.042639,0.476114,0.505505,0.508441,0.516106,0.488153,0.477167,0.412208,0.135086,0.224652,0.293233,0.271608,0.250975,0.045906,0.098746,0.15484,0.174931,0.123157,0.066706
"165","82","dryala","Dryas alleghenies","Dwarf Shrub",272,"Big Trail",0.283097,0.044006,0.10951,0.042396,0.510504,0.55338,0.559136,0.575139,0.539043,0.531643,0.450958,0.157169,0.261317,0.334217,0.30381,0.275458,0.052493,0.119035,0.17477,0.186003,0.133249,0.072375
"166","52","dryoct","Dryas octopetala","Dwarf Shrub",612,"Murphy B",0.390101,0.109228,0.184303,0.104997,0.609054,0.633111,0.629902,0.643911,0.607313,0.60735,0.522692,0.243133,0.359141,0.427689,0.39361,0.355872,0.136443,0.225849,0.289923,0.301262,0.245211,0.163471
"167","40","dryoct","Dryas octopetala","Dwarf Shrub",612,"Wickersham B",0.372273,0.064749,0.147008,0.067312,0.604591,0.632633,0.63186,0.635225,0.612202,0.609168,0.552381,0.252229,0.379776,0.446996,0.413125,0.383748,0.094722,0.202582,0.263602,0.284878,0.21556,0.127967
"168","126","dryoct","Dryas octopetala","Dwarf Shrub",612,"Wickersham B",0.357119,0.059689,0.117072,0.055548,0.615509,0.654516,0.656827,0.663021,0.635824,0.633876,0.564789,0.230407,0.369229,0.445478,0.405543,0.371959,0.084373,0.183192,0.243892,0.265589,0.193177,0.111619
"169","117","dryoct","Dryas octopetala","Dwarf Shrub",612,"Wickersham B",0.37735,0.056381,0.121085,0.055704,0.627127,0.669353,0.672059,0.670946,0.638152,0.636122,0.557874,0.268099,0.374156,0.426038,0.387813,0.366036,0.122605,0.212046,0.239998,0.254811,0.200362,0.124756
"170","293","dryoct","Dryas octopetala","Dwarf Shrub",612,"Big Trail",0.336525,0.071763,0.18558,0.086427,0.577849,0.62005,0.633972,0.653527,0.633884,0.634112,0.559929,0.217646,0.341714,0.428654,0.392008,0.358686,0.091786,0.178634,0.25262,0.266881,0.201829,0.124146
"171","361","dryoct","Dryas octopetala","Dwarf Shrub",612,"Big Trail",0.255352,0.05503,0.124732,0.058677,0.509612,0.551327,0.560057,0.582245,0.555166,0.549916,0.477472,0.175326,0.28198,0.359588,0.33216,0.304808,0.073206,0.143133,0.20577,0.223995,0.167346,0.099376
"172","22","dryoct","Dryas octopetala","Dwarf Shrub",612,"Wickersham B",0.302173,0.056026,0.116668,0.059114,0.517315,0.548171,0.555253,0.560567,0.544986,0.545174,0.50119,0.241781,0.359688,0.421453,0.388234,0.364836,0.095098,0.194398,0.24476,0.260707,0.197857,0.12017
"173","413","dryoct","Dryas octopetala","Dwarf Shrub",612,"Big Trail",0.491601,0.113965,0.218221,0.129371,0.686112,0.725701,0.738224,0.745598,0.734233,0.733229,0.696461,0.429828,0.527743,0.583155,0.545239,0.54337,0.226164,0.341664,0.364446,0.386443,0.323774,0.24142
"174","55","dryoct","Dryas octopetala","Dwarf Shrub",612,"Wickersham B",0.396146,0.069387,0.143218,0.072549,0.615181,0.66675,0.67444,0.679133,0.651535,0.646397,0.579741,0.257778,0.385833,0.453844,0.415811,0.387405,0.101038,0.204183,0.253649,0.275322,0.211673,0.126627
"175","77","dryoct","Dryas octopetala","Dwarf Shrub",612,"Wickersham B",0.391615,0.097326,0.180872,0.113331,0.598228,0.654064,0.666066,0.680876,0.647992,0.646761,0.56792,0.257075,0.377112,0.450693,0.4159,0.385688,0.12745,0.212189,0.263013,0.2812,0.222624,0.155503
"176","262","dryoct","Dryas octopetala","Dwarf Shrub",612,"Big Trail",0.316469,0.056681,0.092893,0.07078,0.458543,0.507189,0.522174,0.544655,0.523405,0.521884,0.458899,0.168802,0.260408,0.330767,0.303428,0.287995,0.074367,0.137098,0.185661,0.2042,0.152078,0.097868
"177","79","dryoct","Dryas octopetala","Dwarf Shrub",612,"Wickersham B",0.379592,0.05827,0.174871,0.064051,0.648421,0.666587,0.662344,0.671497,0.64311,0.640307,0.57146,0.250508,0.391378,0.470264,0.430601,0.394196,0.090473,0.202921,0.275955,0.29314,0.216814,0.12711
"178","166","dryoct","Dryas octopetala","Dwarf Shrub",612,"Wickersham B",0.398976,0.064831,0.153462,0.077205,0.678496,0.751944,0.772627,0.784399,0.765486,0.769745,0.71159,0.423358,0.539775,0.597564,0.557267,0.538404,0.216702,0.351082,0.396404,0.408392,0.345183,0.238155
