"ScanID","PFT","PFT_2","PFT_3","PFT_4","Area","PFT2_Freq","PFT3_Freq","PFT4_Freq","450","520","630","770","1550","2090"
"88","flaniv","Flavocetraria nivalis","Lichen_Yellow","Lichen","Murphy",19,206,464,0.21624,0.348959,0.398158,0.568893,0.395349,0.253881
"84","flaniv","Flavocetraria nivalis","Lichen_Yellow","Lichen","Murphy",19,206,464,0.090723,0.129779,0.154531,0.217103,0.244396,0.168153
"91","flaniv","Flavocetraria nivalis","Lichen_Yellow","Lichen","Murphy",19,206,464,0.188144,0.321894,0.384124,0.549048,0.333114,0.199257
"92","flaniv","Flavocetraria nivalis","Lichen_Yellow","Lichen","Murphy",19,206,464,0.2402,0.37131,0.409002,0.548863,0.406626,0.28877
"87","flaniv","Flavocetraria nivalis","Lichen_Yellow","Lichen","Murphy",19,206,464,0.245709,0.373976,0.404197,0.55959,0.418589,0.288874
"neparc_Brooks001","neparc","Nephroma arcticum","Lichen_Yellow","Lichen","Brooks_Range",21,206,464,0.227141,0.287817,0.31247,0.566742,0.434357,0.292625
"neparc_Brooks002","neparc","Nephroma arcticum","Lichen_Yellow","Lichen","Brooks_Range",21,206,464,0.291465,0.383455,0.422382,0.698623,0.559768,0.390174
"neparc_Brooks004","neparc","Nephroma arcticum","Lichen_Yellow","Lichen","Brooks_Range",21,206,464,0.148989,0.199207,0.218322,0.440315,0.354578,0.232887
"69","naparc","Nephroma arcticum","Lichen_Yellow","Lichen","Murphy",21,206,464,0.148922,0.255909,0.253747,0.840755,0.333333,0.189212
"71","naparc","Nephroma arcticum","Lichen_Yellow","Lichen","Murphy",21,206,464,0.195777,0.414733,0.441935,0.914419,0.469133,0.298869
"neparc_Brooks003","neparc","Nephroma arcticum","Lichen_Yellow","Lichen","Brooks_Range",21,206,464,0.136061,0.178553,0.197296,0.391987,0.304831,0.19712
"66","naparc","Nephroma arcticum","Lichen_Yellow","Lichen","Murphy",21,206,464,0.279296,0.488617,0.521964,1.071241,0.517877,0.309968
"68","naparc","Nephroma arcticum","Lichen_Yellow","Lichen","Murphy",21,206,464,0.261481,0.450667,0.485465,1.053956,0.471803,0.272262
"52","neparc","Nephroma arcticum","Lichen_Yellow","Lichen","Big Trail",21,206,464,0.138954,0.273519,0.236759,0.66718,0.351932,0.215272
"45","neparc","Nephroma arcticum","Lichen_Yellow","Lichen","Big Trail",21,206,464,0.165016,0.355287,0.331926,0.734477,0.379059,0.225553
"51","neparc","Nephroma arcticum","Lichen_Yellow","Lichen","Big Trail",21,206,464,0.083001,0.211082,0.15875,0.767414,0.342116,0.191559
"74","paramb","Parmeliopsis ambigua","Lichen_Yellow","Lichen","Murphy",4,206,464,0.365949,0.450209,0.495817,0.621651,0.504296,0.355968
"75","paramb","Parmeliopsis ambigua","Lichen_Yellow","Lichen","Murphy",4,206,464,0.310706,0.417899,0.473182,0.708278,0.475063,0.331567
"77","paramb","Parmeliopsis ambigua","Lichen_Yellow","Lichen","Murphy",4,206,464,0.379409,0.493132,0.529602,0.683298,0.701509,0.560314
"76","paramb","Parmeliopsis ambigua","Lichen_Yellow","Lichen","Murphy",4,206,464,0.345606,0.450207,0.477574,0.738485,0.526124,0.377408
"19","arctop","Unknown","Lichen_Yellow","Unknown","Murphy",5,206,5,0.332813,0.455879,0.480365,0.642336,0.583598,0.470878
"20","arctop","Unknown","Lichen_Yellow","Unknown","Murphy",5,206,5,0.290199,0.44499,0.487638,0.612211,0.627783,0.494881
"21","arctop","Unknown","Lichen_Yellow","Unknown","Murphy",5,206,5,0.207793,0.278155,0.315057,0.448848,0.523873,0.404168
"18","arctop","Unknown","Lichen_Yellow","Unknown","Murphy",5,206,5,0.323229,0.425234,0.440817,0.630378,0.595337,0.46154
"22","arctop","Unknown","Lichen_Yellow","Unknown","Murphy",5,206,5,0.295231,0.434461,0.483447,0.677884,0.582013,0.423952
"114","usnlap","Usnea lapponica","Lichen_Yellow","Lichen","Murphy",12,206,464,0.251946,0.3617,0.418161,0.718318,0.521209,0.367565
"121","usnlap","Usnea lapponica","Lichen_Yellow","Lichen","Murphy",12,206,464,0.259978,0.354805,0.428177,0.560697,0.424955,0.285907
"115","usnlap","Usnea lapponica","Lichen_Yellow","Lichen","Murphy",12,206,464,0.207185,0.295879,0.330187,0.580063,0.402088,0.274101
"116","usnlap","Usnea lapponica","Lichen_Yellow","Lichen","Murphy",12,206,464,0.213992,0.299825,0.341562,0.574533,0.407313,0.272917
"113","usnlap","Usnea lapponica","Lichen_Yellow","Lichen","Murphy",12,206,464,0.232295,0.333454,0.371232,0.620154,0.525217,0.363875
"124","usnlap","Usnea lapponica","Lichen_Yellow","Lichen","Murphy",12,206,464,0.292106,0.410897,0.450238,0.764402,0.544094,0.361316
"119","usnlap","Usnea lapponica","Lichen_Yellow","Lichen","Murphy",12,206,464,0.252899,0.349336,0.386926,0.694263,0.533713,0.375183
"120","usnlap","Usnea lapponica","Lichen_Yellow","Lichen","Murphy",12,206,464,0.245329,0.329863,0.379429,0.519198,0.41253,0.303738
"123","usnlap","Usnea lapponica","Lichen_Yellow","Lichen","Murphy",12,206,464,0.243341,0.327131,0.37558,0.471719,0.391113,0.298405
"118","usnlap","Usnea lapponica","Lichen_Yellow","Lichen","Murphy",12,206,464,0.191941,0.26913,0.297413,0.460437,0.358702,0.268917
"117","usnlap","Usnea lapponica","Lichen_Yellow","Lichen","Murphy",12,206,464,0.249563,0.364142,0.401277,0.711228,0.572477,0.383675
"128","usnsca","Usnea scabrata","Lichen_Yellow","Lichen","Murphy",12,206,464,0.249847,0.342954,0.371867,0.613446,0.583843,0.400974
"80","usnsca","Usnea scabrata","Lichen_Yellow","Lichen","Big Trail",12,206,464,0.111613,0.157987,0.181846,0.305349,0.31592,0.221902
"82","usnsca","Usnea scabrata","Lichen_Yellow","Lichen","Big Trail",12,206,464,0.109135,0.153963,0.180098,0.294155,0.314898,0.221515
"127","usnsca","Usnea scabrata","Lichen_Yellow","Lichen","Murphy",12,206,464,0.241638,0.36367,0.450119,0.749797,0.55219,0.376433
"126","usnsca","Usnea scabrata","Lichen_Yellow","Lichen","Murphy",12,206,464,0.248792,0.375094,0.465882,0.729326,0.592603,0.411166
"77","usnsca","Usnea scabrata","Lichen_Yellow","Lichen","Big Trail",12,206,464,0.139131,0.193502,0.209277,0.403232,0.451011,0.319809
"81","usnsca","Usnea scabrata","Lichen_Yellow","Lichen","Big Trail",12,206,464,0.130882,0.18791,0.216198,0.380793,0.411066,0.295466
"79","usnsca","Usnea scabrata","Lichen_Yellow","Lichen","Big Trail",12,206,464,0.118848,0.163347,0.191199,0.312431,0.340078,0.242793
"78","usnsca","Usnea scabrata","Lichen_Yellow","Lichen","Big Trail",12,206,464,0.14368,0.202961,0.231684,0.398054,0.424144,0.293986
"76","usnsca","Usnea scabrata","Lichen_Yellow","Lichen","Big Trail",12,206,464,0.121917,0.16595,0.179217,0.352381,0.41587,0.291998
"75","usnsca","Usnea scabrata","Lichen_Yellow","Lichen","Big Trail",12,206,464,0.140501,0.194871,0.212967,0.421121,0.458035,0.30842
"134","vulpin","Vulpicida pinastri","Lichen_Yellow","Lichen","Murphy",12,206,464,0.169639,0.359026,0.450438,0.679586,0.498946,0.362917
"133","vulpin","Vulpicida pinastri","Lichen_Yellow","Lichen","Murphy",12,206,464,0.138173,0.288824,0.39176,0.563915,0.445905,0.312493
"136","vulpin","Vulpicida pinastri","Lichen_Yellow","Lichen","Murphy",12,206,464,0.165935,0.357787,0.477261,0.680536,0.482724,0.339576
"129","vulpin","Vulpicida pinastri","Lichen_Yellow","Lichen","Murphy",12,206,464,0.195602,0.398099,0.566081,0.644001,0.616825,0.482338
"130","vulpin","Vulpicida pinastri","Lichen_Yellow","Lichen","Murphy",12,206,464,0.102156,0.231491,0.356345,0.481112,0.50823,0.387812
"137","vulpin","Vulpicida pinastri","Lichen_Yellow","Lichen","Murphy",12,206,464,0.154938,0.343733,0.458723,0.588601,0.59653,0.458061
"135","vulpin","Vulpicida pinastri","Lichen_Yellow","Lichen","Murphy",12,206,464,0.154591,0.370737,0.450799,0.712786,0.612145,0.446344
"132","vulpin","Vulpicida pinastri","Lichen_Yellow","Lichen","Murphy",12,206,464,0.113371,0.250464,0.36359,0.513725,0.421821,0.295358
"140","vulpin","Vulpicida pinastri","Lichen_Yellow","Lichen","Murphy",12,206,464,0.184457,0.404641,0.553314,0.785654,0.572962,0.409222
"131","vulpin","Vulpicida pinastri","Lichen_Yellow","Lichen","Murphy",12,206,464,0.095419,0.211409,0.288219,0.434981,0.359452,0.260256
"138","vulpin","Vulpicida pinastri","Lichen_Yellow","Lichen","Murphy",12,206,464,0.199303,0.397143,0.484974,0.647547,0.617057,0.477982
"28","aulpal","Aulacomnium palustre","Moss_Acrocarp","Moss","Murphy",6,55,90,0.028231,0.055103,0.106568,0.275056,0.382366,0.208751
"23","aulpal","Aulacomnium palustre","Moss_Acrocarp","Moss","Murphy",6,55,90,0.039252,0.064572,0.112624,0.262682,0.373893,0.228685
"25","aulpal","Aulacomnium palustre","Moss_Acrocarp","Moss","Murphy",6,55,90,0.046707,0.091834,0.160728,0.423724,0.545113,0.352191
"27","aulpal","Aulacomnium palustre","Moss_Acrocarp","Moss","Murphy",6,55,90,0.046524,0.099113,0.130517,0.46571,0.502655,0.287559
"26","aulpal","Aulacomnium palustre","Moss_Acrocarp","Moss","Murphy",6,55,90,0.053817,0.112961,0.209533,0.390553,0.500747,0.313302
"24","aulpal","Aulacomnium palustre","Moss_Acrocarp","Moss","Murphy",6,55,90,0.043887,0.083624,0.128569,0.301556,0.484646,0.331332
"aultur_Brooks002","aultur","Aulacomnium turgidum","Moss_Acrocarp","Moss","Brooks_Range",6,55,90,0.052692,0.112324,0.180592,0.379445,0.25763,0.172435
"aultur_Brooks003","aultur","Aulacomnium turgidum","Moss_Acrocarp","Moss","Brooks_Range",6,55,90,0.022605,0.034467,0.052924,0.238802,0.160178,0.089575
"aultur_Brooks001","aultur","Aulacomnium turgidum","Moss_Acrocarp","Moss","Brooks_Range",6,55,90,0.040015,0.07669,0.133411,0.264583,0.185313,0.121125
"30","aultur","Aulacomnium turgidum","Moss_Acrocarp","Moss","Murphy",6,55,90,0.032726,0.080063,0.13725,0.33809,0.358133,0.196178
"aultur_Brooks004","aultur","Aulacomnium turgidum","Moss_Acrocarp","Moss","Brooks_Range",6,55,90,0.034638,0.067184,0.12717,0.221064,0.181465,0.116707
"29","aultur","Aulacomnium turgidum","Moss_Acrocarp","Moss","Murphy",6,55,90,0.028748,0.054913,0.109285,0.250054,0.316015,0.178738
"cerpur_Brooks003","cerpur","Ceratadon purpureus","Moss_Acrocarp","Moss","Brooks_Range",5,55,90,0.016582,0.024363,0.048137,0.144855,0.226567,0.157627
"cerpur_Brooks004","cerpur","Ceratadon purpureus","Moss_Acrocarp","Moss","Brooks_Range",5,55,90,0.02395,0.036338,0.074666,0.157925,0.253241,0.177465
"cerpur_Brooks002","cerpur","Ceratadon purpureus","Moss_Acrocarp","Moss","Brooks_Range",5,55,90,0.018079,0.024699,0.063865,0.167958,0.247154,0.171708
"cerpur_Brooks005","cerpur","Ceratadon purpureus","Moss_Acrocarp","Moss","Brooks_Range",5,55,90,0.017408,0.022857,0.053837,0.136885,0.203755,0.148018
"cerpur_Brooks001","cerpur","Ceratadon purpureus","Moss_Acrocarp","Moss","Brooks_Range",5,55,90,0.023029,0.033505,0.073564,0.18253,0.252565,0.182677
"42","dicranum","Dicranum sp.","Moss_Acrocarp","Moss","Murphy",5,55,90,0.052376,0.125221,0.190505,0.473184,0.230602,0.136782
"43","dicranum","Dicranum sp.","Moss_Acrocarp","Moss","Murphy",5,55,90,0.082503,0.194234,0.246229,0.740003,0.326369,0.215311
"39","dicranum","Dicranum sp.","Moss_Acrocarp","Moss","Murphy",5,55,90,0.050393,0.122844,0.155854,0.732301,0.287134,0.172992
"40","dicranum","Dicranum sp.","Moss_Acrocarp","Moss","Murphy",5,55,90,0.060657,0.143688,0.220661,0.55159,0.300886,0.188803
"41","dicranum","Dicranum sp.","Moss_Acrocarp","Moss","Murphy",5,55,90,0.066011,0.142482,0.19872,0.571805,0.35653,0.230723
"plagmn_AK2018_01","plagiomnium","Plagiomnium sp.","Moss_Acrocarp","Moss","AK2018",4,55,90,0.041848,0.07025,0.056203,0.52196,0.273009,0.180191
"plagmn_AK2018_03","plagiomnium","Plagiomnium sp.","Moss_Acrocarp","Moss","AK2018",4,55,90,0.051438,0.094641,0.08965,0.46804,0.243153,0.159923
"plagmn_AK2018_02","plagiomnium","Plagiomnium sp.","Moss_Acrocarp","Moss","AK2018",4,55,90,0.044067,0.077117,0.095039,0.286077,0.225582,0.152187
"plagmn_AK2018_04","plagiomnium","Plagiomnium sp.","Moss_Acrocarp","Moss","AK2018",4,55,90,0.042662,0.077931,0.063571,0.544302,0.281334,0.183588
"103","poljun","Polytrichum juniperinum","Moss_Acrocarp","Moss","Murphy",10,55,90,0.038051,0.068159,0.061704,0.300112,0.099056,0.060581
"105","poljun","Polytrichum juniperinum","Moss_Acrocarp","Moss","Murphy",10,55,90,0.028583,0.051478,0.050699,0.233634,0.089668,0.057807
"poljen_Brooks001","poljen","Polytrichum juniperinum","Moss_Acrocarp","Moss","Brooks_Range",10,55,90,0.033351,0.043147,0.078043,0.159756,0.1559,0.110511
"poljen_Brooks003","poljen","Polytrichum juniperinum","Moss_Acrocarp","Moss","Brooks_Range",10,55,90,0.01361,0.016359,0.032211,0.106806,0.134236,0.08957
"poljen_Brooks002","poljen","Polytrichum juniperinum","Moss_Acrocarp","Moss","Brooks_Range",10,55,90,0.025918,0.030917,0.077264,0.219853,0.222399,0.150014
"poljen_Brooks004","poljen","Polytrichum juniperinum","Moss_Acrocarp","Moss","Brooks_Range",10,55,90,0.016857,0.01993,0.042156,0.109337,0.147578,0.104093
"184","polytrichum","Polytrichum sp.","Moss_Acrocarp","Moss","Murphy",13,55,90,0.033694,0.061026,0.080091,0.275198,0.156993,0.095105
"188","polytrichum","Polytrichum sp.","Moss_Acrocarp","Moss","Murphy",13,55,90,0.024406,0.037425,0.054433,0.184864,0.127826,0.082866
"182","polytrichum","Polytrichum sp.","Moss_Acrocarp","Moss","Murphy",13,55,90,0.043373,0.093056,0.08286,0.566353,0.251139,0.143874
"191","polytrichum","Polytrichum sp.","Moss_Acrocarp","Moss","Murphy",13,55,90,0.035313,0.081051,0.076068,0.401849,0.187574,0.106856
"180","polytrichum","Polytrichum sp.","Moss_Acrocarp","Moss","Murphy",13,55,90,0.040094,0.084064,0.099683,0.375049,0.200939,0.120514
"190","polytrichum","Polytrichum sp.","Moss_Acrocarp","Moss","Murphy",13,55,90,0.039235,0.094668,0.093747,0.398934,0.199373,0.119142
"221","rhyrug","Rhytidum rugosum","Moss_Acrocarp","Moss","Murphy",6,55,90,0.028552,0.052882,0.125448,0.372379,0.320708,0.179698
"223","rhyrug","Rhytidum rugosum","Moss_Acrocarp","Moss","Murphy",6,55,90,0.037129,0.072427,0.127576,0.332127,0.35118,0.213335
"220","rhyrug","Rhytidum rugosum","Moss_Acrocarp","Moss","Murphy",6,55,90,0.028543,0.053569,0.091427,0.292518,0.254939,0.14835
"225","rhyrug","Rhytidum rugosum","Moss_Acrocarp","Moss","Murphy",6,55,90,0.032445,0.062599,0.12277,0.351998,0.375053,0.220568
"224","rhyrug","Rhytidum rugosum","Moss_Acrocarp","Moss","Murphy",6,55,90,0.03113,0.056992,0.123078,0.324968,0.305648,0.181405
"222","rhyrug","Rhytidum rugosum","Moss_Acrocarp","Moss","Murphy",6,55,90,0.03604,0.074752,0.125861,0.398384,0.373643,0.211593
"47","hylspl","Hylocomium splendens","Moss_Pleurocarp","Moss","Murphy",13,23,90,0.043008,0.077519,0.166276,0.499187,0.114433,0.072776
"49","hylspl","Hylocomium splendens","Moss_Pleurocarp","Moss","Murphy",13,23,90,0.050636,0.095812,0.156131,0.422845,0.129824,0.084661
"46","hylspl","Hylocomium splendens","Moss_Pleurocarp","Moss","Murphy",13,23,90,0.042675,0.061758,0.139745,0.407449,0.134388,0.080758
"hypspl_Brooks001","hypspl","Hylocomium splendens","Moss_Pleurocarp","Moss","Brooks_Range",13,23,90,0.051039,0.071526,0.118443,0.304086,0.156013,0.094916
"plisch_AK2018_01","plesch","Pleurozium schreberi","Moss_Pleurocarp","Moss","AK2018",4,23,90,0.047687,0.080402,0.111829,0.216808,0.240818,0.168694
"plisch_AK2018_02","plesch","Pleurozium schreberi","Moss_Pleurocarp","Moss","AK2018",4,23,90,0.039407,0.074213,0.122987,0.288232,0.291867,0.195757
"plisch_AK2018_03","plesch","Pleurozium schreberi","Moss_Pleurocarp","Moss","AK2018",4,23,90,0.035836,0.075542,0.10103,0.292654,0.249546,0.158348
"plisch_AK2018_04","plesch","Pleurozium schreberi","Moss_Pleurocarp","Moss","AK2018",4,23,90,0.036966,0.067923,0.095403,0.207857,0.217795,0.149673
"raclan_Brooks003","raclan","Racomitrium lanoiginosum","Moss_Pleurocarp","Moss","Brooks_Range",4,23,90,0.110034,0.129481,0.156955,0.263482,0.240384,0.15846
"raclan_Brooks004","raclan","Racomitrium lanoiginosum","Moss_Pleurocarp","Moss","Brooks_Range",4,23,90,0.091778,0.115773,0.146953,0.289312,0.27704,0.171657
"raclan_Brooks002","raclan","Racomitrium lanoiginosum","Moss_Pleurocarp","Moss","Brooks_Range",4,23,90,0.09459,0.116272,0.1482,0.271159,0.26005,0.162539
"raclan_Brooks001","raclan","Racomitrium lanoiginosum","Moss_Pleurocarp","Moss","Brooks_Range",4,23,90,0.060663,0.076505,0.100382,0.194129,0.179022,0.112258
"245","tomnit","Tomenthypnum nitens","Moss_Pleurocarp","Moss","Murphy",2,23,90,0.048625,0.090103,0.149848,0.3361,0.371196,0.223487
"244","tomnit","Tomenthypnum nitens","Moss_Pleurocarp","Moss","Murphy",2,23,90,0.087199,0.165893,0.23373,0.432348,0.449949,0.315723
"sphfus_Beth004","sphfus","Sphagnum fuscum","Moss_Sphagnum","Moss","Bethel",4,12,90,0.021145,0.022072,0.06586,0.264444,0.058911,0.040566
"sphfus_Beth003","sphfus","Sphagnum fuscum","Moss_Sphagnum","Moss","Bethel",4,12,90,0.016876,0.019891,0.057801,0.280872,0.041113,0.027868
"sphfus_Beth002","sphfus","Sphagnum fuscum","Moss_Sphagnum","Moss","Bethel",4,12,90,0.020517,0.022864,0.073378,0.34998,0.061402,0.041475
"sphfus_Beth001","sphfus","Sphagnum fuscum","Moss_Sphagnum","Moss","Bethel",4,12,90,0.022159,0.026549,0.074996,0.316877,0.081189,0.050343
"sphagn_AK2018_04","sphagn","Sphagnum sp.","Moss_Sphagnum","Moss","AK2018",8,12,90,0.060426,0.069246,0.132717,0.3942,0.356594,0.251626
"sphagn_AK2018_01","sphagn","Sphagnum sp.","Moss_Sphagnum","Moss","AK2018",8,12,90,0.052305,0.047,0.128446,0.523406,0.432089,0.312843
"sphagn_AK2018_07","sphagn","Sphagnum sp.","Moss_Sphagnum","Moss","AK2018",8,12,90,0.059449,0.107321,0.19454,0.449035,0.438057,0.326425
"sphagn_AK2018_03","sphagn","Sphagnum sp.","Moss_Sphagnum","Moss","AK2018",8,12,90,0.073625,0.06466,0.187107,0.549866,0.484761,0.338362
"sphagn_AK2018_02","sphagn","Sphagnum sp.","Moss_Sphagnum","Moss","AK2018",8,12,90,0.057808,0.050012,0.141153,0.460773,0.404622,0.289845
"sphagn_AK2018_05","sphagn","Sphagnum sp.","Moss_Sphagnum","Moss","AK2018",8,12,90,0.042123,0.066689,0.114883,0.286263,0.318544,0.228604
"alnfru_00001","alnfru","Alnus sp.","Shrub_Alder","Shrub","Yukon_Delta",44,44,241,0.047326,0.078382,0.060041,0.469891,0.26365,0.169539
"alnfru_00001","alnfru","Alnus sp.","Shrub_Alder","Shrub","Yukon_Delta",44,44,241,0.045984,0.058844,0.048595,0.469938,0.269349,0.158253
"alnfru_00002","alnfru","Alnus sp.","Shrub_Alder","Shrub","Yukon_Delta",44,44,241,0.04213,0.058982,0.045346,0.495342,0.282922,0.15872
"alnfru_00001","alnfru","Alnus sp.","Shrub_Alder","Shrub","Yukon_Delta",44,44,241,0.044568,0.065096,0.050378,0.496116,0.268925,0.174087
"alnfru_00001","alnfru","Alnus sp.","Shrub_Alder","Shrub","Yukon_Delta",44,44,241,0.041781,0.056943,0.054123,0.475572,0.272834,0.154
"alnfru_00002","alnfru","Alnus sp.","Shrub_Alder","Shrub","Yukon_Delta",44,44,241,0.043501,0.061422,0.04667,0.501125,0.251322,0.127619
"alnfru_00002","alnfru","Alnus sp.","Shrub_Alder","Shrub","Yukon_Delta",44,44,241,0.037883,0.075335,0.065363,0.443775,0.200144,0.123675
"alnfru_00001","alnfru","Alnus sp.","Shrub_Alder","Shrub","Yukon_Delta",44,44,241,0.029813,0.054052,0.037506,0.437882,0.27403,0.170044
"alnfru_00001","alnfru","Alnus sp.","Shrub_Alder","Shrub","Yukon_Delta",44,44,241,0.051817,0.069897,0.054881,0.505576,0.268884,0.168486
"alnfru_00003","alnfru","Alnus sp.","Shrub_Alder","Shrub","Yukon_Delta",44,44,241,0.057316,0.074667,0.061235,0.517479,0.290104,0.183225
"alnfru_00004","alnfru","Alnus sp.","Shrub_Alder","Shrub","Yukon_Delta",44,44,241,0.019795,0.054111,0.033348,0.487296,0.221992,0.103587
"alnfru_00003","alnfru","Alnus sp.","Shrub_Alder","Shrub","Yukon_Delta",44,44,241,0.04112,0.058357,0.043298,0.489632,0.300436,0.178407
"alnfru_00004","alnfru","Alnus sp.","Shrub_Alder","Shrub","Yukon_Delta",44,44,241,0.047543,0.066876,0.051701,0.496407,0.262497,0.165683
"alnfru_00004","alnfru","Alnus sp.","Shrub_Alder","Shrub","Yukon_Delta",44,44,241,0.040941,0.056668,0.044775,0.507571,0.316114,0.180823
"alnfru_00004","alnfru","Alnus sp.","Shrub_Alder","Shrub","Yukon_Delta",44,44,241,0.044461,0.060216,0.060441,0.516936,0.299341,0.173702
"alnfru_00004","alnfru","Alnus sp.","Shrub_Alder","Shrub","Yukon_Delta",44,44,241,0.048258,0.062582,0.050658,0.480362,0.264038,0.163737
"alnfru_00002","alnfru","Alnus sp.","Shrub_Alder","Shrub","Yukon_Delta",44,44,241,0.04299,0.054706,0.04345,0.479083,0.262927,0.152723
"alnfru_00002","alnfru","Alnus sp.","Shrub_Alder","Shrub","Yukon_Delta",44,44,241,0.043429,0.061229,0.04546,0.49542,0.289501,0.166263
"alnfru_00001","alnfru","Alnus sp.","Shrub_Alder","Shrub","Yukon_Delta",44,44,241,0.041146,0.053564,0.046388,0.477439,0.292927,0.169228
"alnfru_00001","alnfru","Alnus sp.","Shrub_Alder","Shrub","Yukon_Delta",44,44,241,0.041584,0.051431,0.044816,0.465687,0.260598,0.143487
"alnfru_00003","alnfru","Alnus sp.","Shrub_Alder","Shrub","Yukon_Delta",44,44,241,0.043207,0.052121,0.04542,0.484267,0.272696,0.148851
"alnfru_00002","alnfru","Alnus sp.","Shrub_Alder","Shrub","Yukon_Delta",44,44,241,0.044938,0.062153,0.047439,0.457097,0.280355,0.168866
"alnfru_00004","alnfru","Alnus sp.","Shrub_Alder","Shrub","Yukon_Delta",44,44,241,0.044446,0.057255,0.047333,0.486657,0.273866,0.157929
"alnfru_00005","alnfru","Alnus sp.","Shrub_Alder","Shrub","Yukon_Delta",44,44,241,0.025323,0.050021,0.035291,0.457813,0.243603,0.135983
"alnfru_00003","alnfru","Alnus sp.","Shrub_Alder","Shrub","Yukon_Delta",44,44,241,0.041331,0.057161,0.045706,0.492232,0.288212,0.162117
"alnfru_00003","alnfru","Alnus sp.","Shrub_Alder","Shrub","Yukon_Delta",44,44,241,0.0468,0.073049,0.056182,0.494968,0.282134,0.160672
"alnfru_00002","alnfru","Alnus sp.","Shrub_Alder","Shrub","Yukon_Delta",44,44,241,0.02005,0.044788,0.026398,0.464188,0.244969,0.129417
"alnfru_00004","alnfru","Alnus sp.","Shrub_Alder","Shrub","Yukon_Delta",44,44,241,0.05442,0.061159,0.051682,0.504295,0.285977,0.167646
"alnfru_00002","alnfru","Alnus sp.","Shrub_Alder","Shrub","Yukon_Delta",44,44,241,0.059948,0.096401,0.076494,0.463919,0.249428,0.165085
"alnfru_00003","alnfru","Alnus sp.","Shrub_Alder","Shrub","Yukon_Delta",44,44,241,0.047621,0.067515,0.05043,0.488318,0.282782,0.169233
"alnfru_00002","alnfru","Alnus sp.","Shrub_Alder","Shrub","Yukon_Delta",44,44,241,0.045491,0.072782,0.057915,0.502108,0.247648,0.154624
"alnfru_00001","alnfru","Alnus sp.","Shrub_Alder","Shrub","Yukon_Delta",44,44,241,0.036669,0.050936,0.038189,0.436544,0.233904,0.114037
"alnfru_00003","alnfru","Alnus sp.","Shrub_Alder","Shrub","Yukon_Delta",44,44,241,0.049854,0.062133,0.049837,0.494293,0.242572,0.114506
"alnfru_00002","alnfru","Alnus sp.","Shrub_Alder","Shrub","Yukon_Delta",44,44,241,0.042749,0.076191,0.058421,0.548999,0.286207,0.171602
"alnfru_00001","alnfru","Alnus sp.","Shrub_Alder","Shrub","Yukon_Delta",44,44,241,0.043553,0.06064,0.045922,0.498939,0.283596,0.167575
"alnfru_00001","alnfru","Alnus sp.","Shrub_Alder","Shrub","Yukon_Delta",44,44,241,0.057214,0.092459,0.084499,0.530613,0.300007,0.194281
"alnfru_00004","alnfru","Alnus sp.","Shrub_Alder","Shrub","Yukon_Delta",44,44,241,0.042571,0.082954,0.061199,0.506114,0.265026,0.16076
"alnfru_00002","alnfru","Alnus sp.","Shrub_Alder","Shrub","Yukon_Delta",44,44,241,0.041929,0.056678,0.043495,0.500468,0.295187,0.170002
"alnfru_00003","alnfru","Alnus sp.","Shrub_Alder","Shrub","Yukon_Delta",44,44,241,0.043908,0.065089,0.048825,0.507223,0.261184,0.154587
"alnfru_00004","alnfru","Alnus sp.","Shrub_Alder","Shrub","Yukon_Delta",44,44,241,0.045765,0.094783,0.07596,0.424928,0.210106,0.105259
"alnfru_00004","alnfru","Alnus sp.","Shrub_Alder","Shrub","Yukon_Delta",44,44,241,0.038558,0.046847,0.036575,0.455957,0.243236,0.150176
"alnfru_00003","alnfru","Alnus sp.","Shrub_Alder","Shrub","Yukon_Delta",44,44,241,0.043651,0.061035,0.047044,0.473309,0.25155,0.151504
"alnfru_00003","alnfru","Alnus sp.","Shrub_Alder","Shrub","Yukon_Delta",44,44,241,0.05955,0.082836,0.063973,0.489964,0.288909,0.175537
"alnfru_00003","alnfru","Alnus sp.","Shrub_Alder","Shrub","Yukon_Delta",44,44,241,0.057811,0.082752,0.073135,0.455467,0.235385,0.156102
"24","betnan","Betula nana","Shrub_Other","Shrub","Murphy A",56,96,241,0.025685,0.05411,0.040827,0.474055,0.210578,0.104145
"betnan_00001","betnan","Betula nana","Shrub_Other","Shrub","Yukon_Delta",56,96,241,0.04806,0.08073,0.083256,0.502887,0.313484,0.181995
"4","betnan","Betula nana","Shrub_Other","Shrub","Murphy A",56,96,241,0.017782,0.026711,0.027522,0.251365,0.137458,0.078099
"betnan_00002","betnan","Betula nana","Shrub_Other","Shrub","Yukon_Delta",56,96,241,0.046621,0.097537,0.086188,0.675632,0.362172,0.191165
"6","betnan","Betula nana","Shrub_Other","Shrub","Murphy A",56,96,241,0.031704,0.042929,0.035827,0.531473,0.274106,0.145517
"betnan_Beth004","betnan","Betula nana","Shrub_Other","Shrub","Bethel",56,96,241,0.049191,0.095885,0.073892,0.571921,0.308298,0.18257
"betnan_Brooks003","betnan","Betula nana","Shrub_Other","Shrub","Brooks_Range",56,96,241,0.02968,0.062986,0.041841,0.489414,0.259993,0.146134
