"","Functional_group1","Wavelength","Median_Reflectance","Max_Reflectance","Min_Reflectance","Pct_87_5_Reflectance","Pct_12_5_Reflectance","Upper_Reflectance","Lower_Reflectance"
"290","Abiotic",1289,37.12555,70.8639,13.7422,65.456125,18.0309,69.5902,16.4129
"291","Abiotic",1290,37.15965,70.8427,13.7428,65.4397375,18.0192,69.584,16.4178
"292","Abiotic",1291,37.19395,70.821,13.7437,65.42285,18.008,69.5674,16.4226
"293","Abiotic",1292,37.22825,70.7984,13.7445,65.4058,17.9975,69.5344,16.4268
"294","Abiotic",1293,37.2646,70.7757,13.7466,65.3889875,17.9886,69.5023,16.4317
"295","Abiotic",1294,37.29965,70.752,13.7481,65.3712125,17.9793,69.4687,16.4358
"296","Abiotic",1295,37.3297,70.7261,13.7467,65.350875,17.9675,69.4315,16.4369
"297","Abiotic",1296,37.3522,70.697,13.7407,65.32725,17.9516,69.3889,16.4337
"298","Abiotic",1297,37.369,70.6652,13.7313,65.30095,17.9327,69.3419,16.427
"299","Abiotic",1298,37.38205,70.6318,13.7198,65.2724,17.9121,69.2923,16.4185
"300","Abiotic",1299,37.39315,70.5979,13.7076,65.24195,17.8915,69.2414,16.4102
"301","Abiotic",1300,37.4004,70.5643,13.6939,65.2092,17.8699,69.1892,16.4016
"302","Abiotic",1301,37.4041,70.5302,13.6786,65.1741625,17.8473,69.1351,16.3924
"303","Abiotic",1302,37.409,70.4942,13.6641,65.1378125,17.8261,69.0801,16.3841
"304","Abiotic",1303,37.4197,70.455,13.6525,65.1008125,17.8087,69.025,16.3783
"305","Abiotic",1304,37.43475,70.411,13.643,65.061225,17.7942,68.9689,16.3741
"306","Abiotic",1305,37.45315,70.3648,13.6353,65.0208375,17.7823,68.9123,16.3716
"307","Abiotic",1306,37.47545,70.3199,13.63,64.9831125,17.7734,68.8567,16.3717
"308","Abiotic",1307,37.5027,70.2797,13.628,64.951,17.7683,68.8034,16.3756
"309","Abiotic",1308,37.53705,70.2434,13.6302,64.9247,17.7684,68.7528,16.3837
"310","Abiotic",1309,37.57415,70.2089,13.6343,64.9009125,17.7708,68.7029,16.3942
"311","Abiotic",1310,37.60885,70.1741,13.6374,64.87605,17.7723,68.6517,16.4046
"312","Abiotic",1311,37.6376,70.1381,13.6374,64.84695,17.7706,68.5983,16.4137
"313","Abiotic",1312,37.6633,70.1028,13.6359,64.8179,17.7676,68.5439,16.4231
"314","Abiotic",1313,37.6863,70.066,13.6333,64.787175,17.7637,68.4876,16.4318
"315","Abiotic",1314,37.6955,70.0253,13.63,64.752775,17.7589,68.4279,16.4385
"316","Abiotic",1315,37.7022,69.9791,13.6255,64.7134125,17.7534,68.3638,16.4422
"317","Abiotic",1316,37.7068,69.929,13.6197,64.670475,17.7471,68.2963,16.4438
"318","Abiotic",1317,37.7108,69.8776,13.6142,64.625725,17.7401,68.2273,16.445
"319","Abiotic",1318,37.7158,69.8274,13.6103,64.5811625,17.7327,68.1587,16.4474
"320","Abiotic",1319,37.7219,69.7794,13.6084,64.5369625,17.7249,68.0913,16.4514
"321","Abiotic",1320,37.7283,69.7316,13.6075,64.492025,17.7166,68.0235,16.456
"322","Abiotic",1321,37.734,69.682,13.6064,64.445725,17.7077,67.9538,16.4602
"323","Abiotic",1322,37.7383,69.6287,13.6037,64.3974125,17.6979,67.8807,16.4634
"324","Abiotic",1323,37.7418,69.5722,13.6002,64.3476375,17.6871,67.8047,16.4659
"325","Abiotic",1324,37.7443,69.5133,13.5959,64.2961625,17.6763,67.7262,16.4678
"326","Abiotic",1325,37.745,69.4525,13.5907,64.2425,17.6681,67.6456,16.4686
"327","Abiotic",1326,37.7431,69.3902,13.5842,64.1860875,17.6598,67.5628,16.4677
"328","Abiotic",1327,37.7386,69.3255,13.5764,64.1268375,17.6512,67.4772,16.4651
"329","Abiotic",1328,37.7326,69.2594,13.5678,64.065625,17.6422,67.3898,16.4616
"330","Abiotic",1329,37.7265,69.193,13.5592,64.0032375,17.6328,67.3017,16.4586
"331","Abiotic",1330,37.7204,69.126,13.5505,63.939075,17.6226,67.2127,16.4565
"332","Abiotic",1331,37.7139,69.0581,13.5417,63.87275,17.6119,67.1224,16.4548
"333","Abiotic",1332,37.7074,68.9905,13.5327,63.8069125,17.601,67.032,16.4531
"334","Abiotic",1333,37.7016,68.9249,13.5239,63.7442375,17.5902,66.9424,16.4508
"335","Abiotic",1334,37.6963,68.8611,13.5149,63.684875,17.5789,66.8531,16.4472
"336","Abiotic",1335,37.6915,68.7986,13.5058,63.6277875,17.5674,66.7641,16.443
"337","Abiotic",1336,37.6876,68.7379,13.4973,63.5727375,17.5572,66.6769,16.4396
"338","Abiotic",1337,37.6852,68.6797,13.4902,63.519675,17.5499,66.5932,16.4382
"339","Abiotic",1338,37.6842,68.6251,13.4841,63.4697625,17.5455,66.5161,16.4387
"340","Abiotic",1339,37.6842,68.572,13.4788,63.4214125,17.5339,66.4914,16.4403
"341","Abiotic",1340,37.6852,68.5178,13.4743,63.372625,17.5195,66.4664,16.4421
"342","Abiotic",1341,37.6878,68.4603,13.4707,63.3218,17.5055,66.4394,16.4443
"343","Abiotic",1342,37.6936,68.4013,13.4689,63.2705625,17.4929,66.4121,16.4483
"344","Abiotic",1343,37.6988,68.3404,13.4671,63.218075,17.4794,66.3836,16.4513
"345","Abiotic",1344,37.6987,68.2772,13.4629,63.16345,17.4629,66.3529,16.4501
"346","Abiotic",1345,37.6902,68.2101,13.4547,63.105275,17.4416,66.3193,16.4426
"347","Abiotic",1346,37.6758,68.1395,13.4437,63.044175,17.4168,66.2832,16.4305
"348","Abiotic",1347,37.6595,68.069,13.4322,62.9827875,17.3908,66.2461,16.4165
"349","Abiotic",1348,37.6455,68.0022,13.4227,62.9236375,17.366,66.2092,16.4031
"350","Abiotic",1349,37.6334,67.9384,13.4153,62.8655625,17.3422,66.1706,16.3893
"351","Abiotic",1350,37.61585,67.8769,13.4091,62.8084875,17.3187,66.1313,16.3748
"352","Abiotic",1351,37.5954,67.8193,13.4037,62.7548875,17.2962,66.095,16.3621
"353","Abiotic",1352,37.57805,67.7678,13.3992,62.7075625,17.2756,66.0658,16.3538
"354","Abiotic",1353,37.5646,67.7257,13.3962,62.669475,17.2575,66.046,16.35
"355","Abiotic",1354,37.5528,67.687,13.3939,62.6346375,17.2404,66.0295,16.3486
"356","Abiotic",1355,37.5403,67.6436,13.3909,62.5953875,17.2223,66.009,16.3471
"357","Abiotic",1356,37.525,67.5898,13.3863,62.5459625,17.2016,65.8988,16.3435
"358","Abiotic",1357,37.4838,67.5294,13.3808,62.4897625,17.179,65.7957,16.3391
"359","Abiotic",1358,37.41325,67.4632,13.3744,62.428475,17.156,65.6924,16.3342
"360","Abiotic",1359,37.34225,67.3914,13.3675,62.362925,17.1397,65.5771,16.3289
"361","Abiotic",1360,37.2715,67.3132,13.3599,62.2930375,17.1271,65.4532,16.3229
"362","Abiotic",1361,37.2006,67.2288,13.3517,62.2184125,17.1174,65.3254,16.3163
"363","Abiotic",1362,37.1282,67.1399,13.3429,62.14035,17.106,65.1738,16.3095
"364","Abiotic",1363,37.0376,67.0481,13.3337,62.0604875,17.088,64.9794,16.3029
"365","Abiotic",1364,36.89825,66.9554,13.3233,61.98065,17.0652,64.7547,16.2966
"366","Abiotic",1365,36.7534,66.8594,13.3124,61.8985875,17.038,64.4971,16.2905
"367","Abiotic",1366,36.5988,66.7568,13.3025,61.810675,17.0048,64.1881,16.284
"368","Abiotic",1367,36.43035,66.6447,13.2949,61.7137875,16.9635,63.9693,16.2768
"369","Abiotic",1368,36.2489,66.524,13.2902,61.6092,16.9139,63.8218,16.2694
"370","Abiotic",1369,36.05605,66.3955,13.2866,61.49735,16.8576,63.6647,16.2614
"371","Abiotic",1370,35.87645,66.2593,13.2822,61.377925,16.7966,63.4981,16.2527
"372","Abiotic",1371,35.7594,66.1169,13.2759,61.2523625,16.73,63.3237,16.2431
"373","Abiotic",1372,35.6378,65.9701,13.2691,61.0331625,16.6655,63.1437,16.2331
"374","Abiotic",1373,35.5619,65.8131,13.2609,60.6229125,16.6066,62.9512,16.222
"375","Abiotic",1374,35.533,65.6397,13.2502,60.19835,16.5463,62.7395,16.208125
"376","Abiotic",1375,35.5052,65.4483,13.2365,59.793125,16.485,62.5064,16.188325
"377","Abiotic",1376,35.4776,65.2419,13.2202,59.3944125,16.4219,62.2554,16.167415
"378","Abiotic",1377,35.4466,65.0181,13.2022,59.027825,16.3575,61.9842,16.142965
"379","Abiotic",1378,35.4086,64.7749,13.1832,58.7311625,16.3013,61.6905,16.112785
"380","Abiotic",1379,35.3631,64.5115,13.1632,58.4787375,16.2825,61.3729,16.07659
"381","Abiotic",1380,35.3121,64.2295,13.1419,58.285875,16.2761,61.0337,16.03556
"382","Abiotic",1381,35.2571,63.9306,13.1196,58.1170875,16.2776,60.6761,15.990845
"383","Abiotic",1382,34.88865,63.6152,13.0962,57.9562,16.2839,60.3012,15.943365
"384","Abiotic",1383,34.51835,63.3211,13.072,57.8240375,16.3,59.9596,15.89214
"385","Abiotic",1384,34.12315,63.0878,13.0466,57.702925,16.3208,59.6277,15.83332
"386","Abiotic",1385,33.7202,62.85,13.0197,57.5674625,16.3393,59.2894,15.766375
"387","Abiotic",1386,33.30975,62.6116,12.9907,57.4074875,16.3524,58.9491,15.700065
"388","Abiotic",1387,32.87935,62.3694,12.9601,57.2378875,16.3641,58.6032,15.634385
"389","Abiotic",1388,32.61475,62.1217,12.9281,57.0198375,16.3729,58.25,15.567065
"390","Abiotic",1389,32.49355,61.8666,12.895,56.6586875,16.3771,57.8875,15.496125
"391","Abiotic",1390,32.26055,61.6013,12.8605,56.282475,16.3757,57.5118,15.419935
"392","Abiotic",1391,32.0177,61.3278,12.8246,55.894175,16.3697,57.1253,15.34005
"393","Abiotic",1392,31.7696,61.051,12.7882,55.501625,16.3603,56.7359,15.258625
"394","Abiotic",1393,31.52055,60.7756,12.752,55.112125,16.3487,56.351,15.178075
"395","Abiotic",1394,31.269,60.4991,12.7161,54.720925,16.3355,55.9665,15.09807
"396","Abiotic",1395,31.0145,60.2219,12.68,54.329625,16.3194,55.5832,15.01773
"397","Abiotic",1396,30.7579,59.9462,12.6432,53.943625,16.2984,55.2053,14.936015
"398","Abiotic",1397,30.49915,59.6728,12.6052,53.5358,16.2725,54.8351,14.85218
"399","Abiotic",1398,30.23645,59.3991,12.5658,53.1322875,16.2449,54.4687,14.766595
"400","Abiotic",1399,29.97325,59.1288,12.526,52.7385125,16.2096,54.1104,14.6797
"401","Abiotic",1400,29.71365,58.8665,12.4871,52.3600875,16.16,53.7652,14.59174
"402","Abiotic",1401,29.45825,58.612,12.4488,51.9988375,16.0936,53.4343,14.501975
"403","Abiotic",1402,29.2051,58.3632,12.4107,51.651475,16.014,53.1148,14.4053
"404","Abiotic",1403,28.95605,58.124,12.3742,51.19855,15.9214,52.8087,14.3056
"405","Abiotic",1404,28.7132,57.8984,12.3407,50.607675,15.8154,52.5176,14.2074
"406","Abiotic",1405,28.47535,57.6883,12.3092,49.9762625,15.6822,52.2434,14.1072
"407","Abiotic",1406,28.2428,57.4912,12.2799,49.7299375,15.5319,51.9843,14.007
"408","Abiotic",1407,28.01795,57.3039,12.2554,49.495075,15.4795,51.7374,13.9134
"409","Abiotic",1408,27.8032,57.1237,12.2377,49.269075,15.454,51.5002,13.8325
"410","Abiotic",1409,27.5987,56.9516,12.2269,49.0539,15.43,51.2745,13.7613
"411","Abiotic",1410,27.40255,56.7884,12.2214,48.848775,15.4078,51.0596,13.6994
"412","Abiotic",1411,27.217,56.634,12.2195,48.65155,15.3874,50.8533,13.6765
"413","Abiotic",1412,27.43965,56.4888,12.2208,48.4608,15.369,50.6544,13.6859
"414","Abiotic",1413,27.78725,56.3527,12.2265,48.277475,15.3525,50.4641,13.7058
"415","Abiotic",1414,28.5986,56.2254,12.235,48.10215,15.3379,50.2821,13.733
"416","Abiotic",1415,29.4654,56.1067,12.2443,47.9353875,15.4132,50.1079,13.7638
"417","Abiotic",1416,29.96045,55.9982,12.2549,47.777925,15.5448,49.9425,13.7999
"418","Abiotic",1417,29.82065,55.8993,12.2673,47.783675,15.6963,49.7854,13.8417
"419","Abiotic",1418,29.6849,55.8059,12.2794,47.909425,15.8469,49.6348,13.8838
"420","Abiotic",1419,29.55495,55.714,12.2892,47.7606625,15.9769,49.4885,13.91713
"421","Abiotic",1420,29.43095,55.6236,12.2971,47.6177875,16.0913,49.3456,13.93879
"422","Abiotic",1421,29.3131,55.537,12.3037,47.481825,16.1949,49.3828,13.958355
"423","Abiotic",1422,29.20145,55.4558,12.3093,47.35345,16.2872,49.7019,13.97612
"424","Abiotic",1423,29.09635,55.3819,12.3143,47.23325,16.2795625,49.9844,13.992245
"425","Abiotic",1424,28.9982,55.315,12.3186,47.1216625,16.2322375,50.2279,14.00701
"426","Abiotic",1425,28.9058,55.2531,12.3217,47.0170375,16.1876375,50.4376,14.01965
"427","Abiotic",1426,29.0177,55.1941,12.3226,46.91775,16.0996625,50.6198,14.02933
"428","Abiotic",1427,29.11975,55.1363,12.3205,46.8229875,16.0167,50.7724,14.035285
"429","Abiotic",1428,29.20375,55.0808,12.3156,46.7335875,15.9842625,50.8932,14.03798
"430","Abiotic",1429,29.2788,55.0301,12.3101,46.650025,15.95515,50.9926,14.038785
"431","Abiotic",1430,29.4862,54.9866,12.3057,46.5724875,15.9518,51.0812,14.038975
"432","Abiotic",1431,29.6634,54.9524,12.3015,46.5024,15.9836,51.1548,14.038055
"433","Abiotic",1432,29.8126,54.9245,12.2977,46.4382875,16.0127,51.1898,14.035985
"434","Abiotic",1433,29.9426,54.8985,12.2954,46.377575,16.0402,51.146,14.03358
"435","Abiotic",1434,30.0604,54.8708,12.2965,46.3182125,16.068,51.1031,14.03154
"436","Abiotic",1435,30.1608,54.8434,12.3018,46.260725,16.0973,51.0616,14.029985
"437","Abiotic",1436,30.2453,54.8166,12.3081,46.2063125,16.1243,51.0227,14.027985
"438","Abiotic",1437,30.3169,54.79,12.3116,46.1697375,16.1451,50.9873,14.024665
"439","Abiotic",1438,30.3743,54.7622,12.3095,46.140025,16.15,50.9561,14.018635
"440","Abiotic",1439,30.415,54.7334,12.3036,46.113675,16.1453375,50.9284,14.01005
"441","Abiotic",1440,30.4482,54.7064,12.2963,46.0901375,16.1390125,50.9043,14.00182
"442","Abiotic",1441,30.4836,54.6845,12.2903,46.068575,16.1363625,50.8837,13.99678
"443","Abiotic",1442,30.5207,54.6685,12.2855,46.0493375,16.1385,50.8673,13.996085
"444","Abiotic",1443,30.5566,54.6568,12.2811,46.0324125,16.1427,50.8545,13.99794
"445","Abiotic",1444,30.5932,54.6475,12.2771,46.0173875,16.147275,50.8445,14.000055
"446","Abiotic",1445,30.6328,54.6392,12.2737,46.0039125,16.1508375,50.8364,14.00069
"447","Abiotic",1446,30.6768,54.6326,12.2714,45.991575,16.15445,50.8306,14.00072
"448","Abiotic",1447,30.7216,54.6277,12.2693,45.98115,16.15765,50.8271,14.00018
"449","Abiotic",1448,30.7623,54.6246,12.2664,45.9739625,16.1592125,50.8262,13.998545
"450","Abiotic",1449,30.7954,54.6223,12.2613,45.970375,16.1574875,50.8276,13.99474
"451","Abiotic",1450,30.8229,54.6201,12.2541,45.9695125,16.152475,50.8311,13.98848
"452","Abiotic",1451,30.8469,54.6211,12.247,45.972475,16.1473,50.8375,13.98235
"453","Abiotic",1452,30.8693,54.6284,12.2421,45.9804,16.145675,50.8475,13.97916
"454","Abiotic",1453,30.8896,54.6431,12.2404,45.9931625,16.1491875,50.86,13.98026
"455","Abiotic",1454,30.9072,54.6636,12.2407,46.0104125,16.1559,50.8753,13.9841
"456","Abiotic",1455,30.9245,54.6889,12.2422,46.0330875,16.163575,50.8958,13.988745
"457","Abiotic",1456,30.9435,54.7179,12.2442,46.062425,16.1700875,50.9239,13.992535
"458","Abiotic",1457,30.9645,54.752,12.2476,46.0997375,16.175975,50.9597,13.99603
"459","Abiotic",1458,30.986,54.7902,12.2518,46.14285,16.181875,51.0019,13.99945
"460","Abiotic",1459,31.0069,54.8305,12.2555,46.188375,16.1874,51.0488,14.002555
"461","Abiotic",1460,31.0262,54.8713,12.2575,46.2333625,16.1924,51.0996,14.0049
"462","Abiotic",1461,31.0448,54.913,12.2584,46.2787875,16.1965875,51.155,14.006195
"463","Abiotic",1462,31.0622,54.9572,12.2588,46.3271,16.2009125,51.2151,14.007605
"464","Abiotic",1463,31.0781,55.0052,12.2592,46.381075,16.2063125,51.2799,14.0101
"465","Abiotic",1464,31.0926,55.0584,12.2602,46.441375,16.2143875,51.3496,14.01485
"466","Abiotic",1465,31.1056,55.1155,12.2613,46.50675,16.224025,51.4241,14.020985
"467","Abiotic",1466,31.1171,55.1744,12.2617,46.576625,16.2402,51.5022,14.026495
"468","Abiotic",1467,31.1264,55.233,12.2606,46.6505375,16.2392,51.5828,14.029405
"469","Abiotic",1468,31.1317,55.2903,12.257,46.7290375,16.2325,51.6648,14.02902
"470","Abiotic",1469,31.1355,55.3486,12.2526,46.8117625,16.228675,51.75,14.027305
"471","Abiotic",1470,31.1412,55.4106,12.2496,46.89785,16.2268,51.8409,14.02625
"472","Abiotic",1471,31.1514,55.4781,12.2499,46.9861125,16.22945,51.9392,14.027315
"473","Abiotic",1472,31.1644,55.5493,12.2521,47.07625,16.2343,52.0442,14.029
"474","Abiotic",1473,31.18,55.6253,12.2563,47.170425,16.26085,52.155,14.03228
"475","Abiotic",1474,31.1984,55.7072,12.2631,47.27075,16.323675,52.2707,14.038405
"476","Abiotic",1475,31.2223,55.7974,12.2739,47.38,16.395925,52.3932,14.04891
"477","Abiotic",1476,31.2512,55.8948,12.2883,47.496825,16.44375,52.5226,14.06296
"478","Abiotic",1477,31.2786,55.9952,12.303,47.616175,16.458925,52.6533,14.07811
"479","Abiotic",1478,31.2978,56.0945,12.3146,47.733,16.4696125,52.78,14.09175
"480","Abiotic",1479,31.3084,56.1946,12.3231,47.8485375,16.475625,52.9032,14.10464
"481","Abiotic",1480,31.3136,56.2953,12.33,47.9635625,16.4789125,53.0246,14.11706
"482","Abiotic",1481,31.3155,56.3932,12.3359,48.0768875,16.4805,53.1442,14.12835
"483","Abiotic",1482,31.3149,56.4856,12.3413,48.1870875,16.480825,53.2615,14.13779
"484","Abiotic",1483,31.3091,56.5731,12.3457,48.293475,16.478675,53.3757,14.14547
"485","Abiotic",1484,31.3024,56.6583,12.3494,48.3993,16.4758,53.4892,14.15216
"486","Abiotic",1485,31.3002,56.7432,12.3531,48.50795,16.4725,53.6043,14.158825
"487","Abiotic",1486,31.3058,56.8285,12.357,48.6214125,16.4669,53.722,14.1624
"488","Abiotic",1487,31.3163,56.9129,12.361,48.737875,16.4632,53.8408,14.1642
"489","Abiotic",1488,31.3283,56.9977,12.3643,48.8556375,16.4594,53.9614,14.1655
"490","Abiotic",1489,31.3382,57.0842,12.366,48.9731875,16.4536,54.0842,14.166
"491","Abiotic",1490,31.346,57.1738,12.3652,49.0916625,16.445,54.2107,14.1647
"492","Abiotic",1491,31.3532,57.2646,12.3632,49.21055,16.4351,54.3392,14.1626
"493","Abiotic",1492,31.3606,57.3534,12.3621,49.3281,16.426,54.4668,14.162
"494","Abiotic",1493,31.3678,57.4369,12.3637,49.4462625,16.4185,54.5905,14.1643
"495","Abiotic",1494,31.3731,57.5147,12.3665,49.5623875,16.4109,54.7106,14.1684
"496","Abiotic",1495,31.3802,57.5921,12.371,49.6782125,16.4052,54.8303,14.1743
"497","Abiotic",1496,31.3938,57.6749,12.3776,49.7989,16.4041,54.9531,14.1828
"498","Abiotic",1497,31.4185,57.7667,12.3875,49.9278,16.4105,55.0813,14.195
"499","Abiotic",1498,31.4515,57.8646,12.4002,50.0620375,16.4229,55.213,14.2108
"500","Abiotic",1499,31.4853,57.9643,12.4137,50.1981875,16.4357,55.3454,14.2266
"501","Abiotic",1500,31.5122,58.0615,12.4262,50.333,16.4432,55.476,14.2392
"502","Abiotic",1501,31.5331,58.1581,12.4381,50.4688875,16.4458,55.6068,14.2487
"503","Abiotic",1502,31.5501,58.254,12.4498,50.6047,16.4433,55.7369,14.2563
"504","Abiotic",1503,31.5636,58.3464,12.4604,50.7366625,16.438,55.8627,14.2623
"505","Abiotic",1504,31.5728,58.4324,12.4694,50.8607375,16.4325,55.9806,14.2669
"506","Abiotic",1505,31.5761,58.5119,12.4772,50.976875,16.4265,56.0907,14.2693
"507","Abiotic",1506,31.5777,58.5892,12.4837,51.0906,16.4194,56.198,14.2708
"508","Abiotic",1507,31.5822,58.6687,12.4889,51.20755,16.4111,56.3077,14.2728
"509","Abiotic",1508,31.5924,58.754,12.4919,51.3317625,16.4048,56.4235,14.2756
"510","Abiotic",1509,31.6058,58.8424,12.4929,51.46005,16.396,56.5422,14.2785
"511","Abiotic",1510,31.6197,58.9294,12.494,51.5876125,16.387,56.6602,14.2821
"512","Abiotic",1511,31.6318,59.0104,12.4971,51.70975,16.3781,56.7736,14.2871
"513","Abiotic",1512,31.6429,59.0846,12.503,51.825675,16.3696,56.8825,14.2953
"514","Abiotic",1513,31.6532,59.1555,12.5097,51.93885,16.361,56.9888,14.3041
"515","Abiotic",1514,31.6619,59.2268,12.5152,52.052675,16.3519,57.0946,14.3102
"516","Abiotic",1515,31.6676,59.3018,12.5177,52.1700375,16.3416,57.2012,14.31
"517","Abiotic",1516,31.669,59.3792,12.5178,52.2899625,16.3294,57.3081,14.3199
"518","Abiotic",1517,31.6707,59.457,12.5168,52.41045,16.3176,57.4144,14.3382
"519","Abiotic",1518,31.6778,59.5333,12.516,52.52945,16.3086,57.5197,14.3579
"520","Abiotic",1519,31.6932,59.6069,12.5149,52.6463125,16.3038,57.6231,14.3798
"521","Abiotic",1520,31.7137,59.6789,12.5134,52.76195,16.3018,57.7253,14.4027
"522","Abiotic",1521,31.7355,59.7514,12.5133,52.877225,16.3006,57.8281,14.4267
"523","Abiotic",1522,31.7555,59.8263,12.5166,52.9929625,16.2987,57.9339,14.4517
"524","Abiotic",1523,31.7769,59.904,12.5245,53.1091625,16.2978,58.0442,14.4789
"525","Abiotic",1524,31.7974,59.9825,12.5339,53.22515,16.2984,58.1553,14.5068
"526","Abiotic",1525,31.8131,60.0601,12.541,53.3404,16.3036,58.2623,14.5331
"527","Abiotic",1526,31.8203,60.1356,12.5425,53.4544625,16.3036,58.3614,14.5564
"528","Abiotic",1527,31.8195,60.2102,12.5398,53.567875,16.2994,58.4544,14.5773
"529","Abiotic",1528,31.8165,60.2833,12.5359,53.68,16.294,58.5446,14.5973
"530","Abiotic",1529,31.8169,60.3542,12.5338,53.790175,16.2906,58.6352,14.6179
"531","Abiotic",1530,31.8205,60.4211,12.5337,53.896375,16.2896,58.7247,14.6392
"532","Abiotic",1531,31.8256,60.4857,12.5346,54.0003875,16.2898,58.8131,14.6607
"533","Abiotic",1532,31.8334,60.5514,12.5362,54.1058125,16.2905,58.9041,14.6824
"534","Abiotic",1533,31.8451,60.6222,12.5385,54.2164625,16.2913,59.0015,14.7043
"535","Abiotic",1534,31.8621,60.6993,12.5418,54.3335875,16.2925,59.1075,14.7267
"536","Abiotic",1535,31.8816,60.778,12.5457,54.4525125,16.294,59.2161,14.7492
"537","Abiotic",1536,31.8997,60.8529,12.5495,54.56755,16.2954,59.3197,14.7711
"538","Abiotic",1537,31.9154,60.9211,12.5533,54.675825,16.2964,59.4142,14.7923
"539","Abiotic",1538,31.935,60.9855,12.5575,54.7801125,16.2974,59.5035,14.813
"540","Abiotic",1539,31.95895,61.0461,12.5609,54.8806625,16.298,59.5881,14.833
"541","Abiotic",1540,31.97985,61.1027,12.562,54.977225,16.2982,59.6684,14.8516
"542","Abiotic",1541,31.99525,61.1525,12.5599,55.068275,16.2975,59.7416,14.8683
"543","Abiotic",1542,32.0078,61.1984,12.556,55.1555625,16.2889,59.8104,14.8838
"544","Abiotic",1543,32.022,61.2455,12.5526,55.2421875,16.2808,59.8802,14.8995
"545","Abiotic",1544,32.0422,61.2991,12.5516,55.325675,16.2762,59.9562,14.9166
"546","Abiotic",1545,32.0677,61.3598,12.5523,55.410175,16.2747,60.0378,14.9352
"547","Abiotic",1546,32.0953,61.4212,12.5539,55.4945375,16.2745,60.1207,14.954
"548","Abiotic",1547,32.122,61.4763,12.5557,55.5755625,16.274,60.2002,14.9715
"549","Abiotic",1548,32.14665,61.5209,12.5577,55.651475,16.2725,60.2741,14.987
"550","Abiotic",1549,32.17065,61.5584,12.5604,55.72395,16.2709,60.3446,15.0012
"551","Abiotic",1550,32.194,61.5938,12.5627,55.7946,16.269,60.4134,15.0147
"552","Abiotic",1551,32.2164,61.6312,12.5641,55.8648625,16.2666,60.4819,15.0281
"553","Abiotic",1552,32.238,61.6691,12.5644,55.934525,16.2637,60.55,15.0416
"554","Abiotic",1553,32.2588,61.7072,12.5641,56.0031625,16.2605,60.6171,15.0547
"555","Abiotic",1554,32.27875,61.7467,12.5635,56.0708625,16.2568,60.6829,15.0671
"556","Abiotic",1555,32.2977,61.7889,12.5629,56.137325,16.2525,60.747,15.0783
"557","Abiotic",1556,32.3154,61.8338,12.5619,56.2020875,16.2477,60.8092,15.0883
"558","Abiotic",1557,32.33255,61.8795,12.5608,56.2663875,16.2425,60.8702,15.0978
"559","Abiotic",1558,32.3499,61.9242,12.5602,56.3315,16.2368,60.9305,15.0924
"560","Abiotic",1559,32.36765,61.9672,12.5594,56.397925,16.2294,60.9896,15.0867
"561","Abiotic",1560,32.38545,62.0094,12.5586,56.4649125,16.2208,61.0476,15.0822
